mid	gid	funcat	opt
trans-eQTL-M.hs02	Zm00001d039634		trans-eQTL
trans-eQTL-M.hs02	Zm00001d044110		trans-eQTL
trans-eQTL-M.hs02	Zm00001d044333		trans-eQTL
trans-eQTL-M.hs02	Zm00001d048046		trans-eQTL
trans-eQTL-M.hs02	Zm00001d048117		trans-eQTL
trans-eQTL-M.hs02	Zm00001d048531		trans-eQTL
trans-eQTL-M.hs02	Zm00001d051658		trans-eQTL
trans-eQTL-M.hs02	Zm00001d052053		trans-eQTL
trans-eQTL-M.hs03	Zm00001d004127		trans-eQTL
trans-eQTL-M.hs03	Zm00001d006199		trans-eQTL
trans-eQTL-M.hs03	Zm00001d006828		trans-eQTL
trans-eQTL-M.hs03	Zm00001d011457		trans-eQTL
trans-eQTL-M.hs03	Zm00001d011512		trans-eQTL
trans-eQTL-M.hs03	Zm00001d014178		trans-eQTL
trans-eQTL-M.hs03	Zm00001d014553		trans-eQTL
trans-eQTL-M.hs03	Zm00001d018487		trans-eQTL
trans-eQTL-M.hs03	Zm00001d018527		trans-eQTL
trans-eQTL-M.hs03	Zm00001d019531		trans-eQTL
trans-eQTL-M.hs03	Zm00001d020957		trans-eQTL
trans-eQTL-M.hs03	Zm00001d023677		trans-eQTL
trans-eQTL-M.hs03	Zm00001d023868		trans-eQTL
trans-eQTL-M.hs03	Zm00001d023998		trans-eQTL
trans-eQTL-M.hs03	Zm00001d028006		trans-eQTL
trans-eQTL-M.hs03	Zm00001d030020		trans-eQTL
trans-eQTL-M.hs03	Zm00001d032198		trans-eQTL
trans-eQTL-M.hs03	Zm00001d033652		trans-eQTL
trans-eQTL-M.hs03	Zm00001d037760		trans-eQTL
trans-eQTL-M.hs03	Zm00001d042309		trans-eQTL
trans-eQTL-M.hs03	Zm00001d043954		trans-eQTL
trans-eQTL-M.hs03	Zm00001d044040		trans-eQTL
trans-eQTL-M.hs03	Zm00001d044120		trans-eQTL
trans-eQTL-M.hs03	Zm00001d044136		trans-eQTL
trans-eQTL-M.hs03	Zm00001d044142		trans-eQTL
trans-eQTL-M.hs03	Zm00001d044144		trans-eQTL
trans-eQTL-M.hs03	Zm00001d044153		trans-eQTL
trans-eQTL-M.hs04	Zm00001d001858		trans-eQTL
trans-eQTL-M.hs04	Zm00001d002026		trans-eQTL
trans-eQTL-M.hs04	Zm00001d002096		trans-eQTL
trans-eQTL-M.hs04	Zm00001d002284		trans-eQTL
trans-eQTL-M.hs04	Zm00001d002343		trans-eQTL
trans-eQTL-M.hs04	Zm00001d003315		trans-eQTL
trans-eQTL-M.hs04	Zm00001d004635		trans-eQTL
trans-eQTL-M.hs04	Zm00001d011661		trans-eQTL
trans-eQTL-M.hs04	Zm00001d011700		trans-eQTL
trans-eQTL-M.hs04	Zm00001d012590		trans-eQTL
trans-eQTL-M.hs04	Zm00001d013612		trans-eQTL
trans-eQTL-M.hs04	Zm00001d014496		trans-eQTL
trans-eQTL-M.hs04	Zm00001d016838		trans-eQTL
trans-eQTL-M.hs04	Zm00001d018181		trans-eQTL
trans-eQTL-M.hs04	Zm00001d019358		trans-eQTL
trans-eQTL-M.hs04	Zm00001d020550		trans-eQTL
trans-eQTL-M.hs04	Zm00001d021455		trans-eQTL
trans-eQTL-M.hs04	Zm00001d021956		trans-eQTL
trans-eQTL-M.hs04	Zm00001d021998		trans-eQTL
trans-eQTL-M.hs04	Zm00001d022172		trans-eQTL
trans-eQTL-M.hs04	Zm00001d022247		trans-eQTL
trans-eQTL-M.hs04	Zm00001d022264		trans-eQTL
trans-eQTL-M.hs04	Zm00001d023813		trans-eQTL
trans-eQTL-M.hs04	Zm00001d023994		trans-eQTL
trans-eQTL-M.hs04	Zm00001d024784		trans-eQTL
trans-eQTL-M.hs04	Zm00001d025338		trans-eQTL
trans-eQTL-M.hs04	Zm00001d026079		trans-eQTL
trans-eQTL-M.hs04	Zm00001d026347		trans-eQTL
trans-eQTL-M.hs04	Zm00001d028436		trans-eQTL
trans-eQTL-M.hs04	Zm00001d031539		trans-eQTL
trans-eQTL-M.hs04	Zm00001d034406		trans-eQTL
trans-eQTL-M.hs04	Zm00001d038029		trans-eQTL
trans-eQTL-M.hs04	Zm00001d043579		trans-eQTL
trans-eQTL-M.hs04	Zm00001d043724		trans-eQTL
trans-eQTL-M.hs04	Zm00001d044167		trans-eQTL
trans-eQTL-M.hs04	Zm00001d044175		trans-eQTL
trans-eQTL-M.hs04	Zm00001d044179		trans-eQTL
trans-eQTL-M.hs04	Zm00001d048625		trans-eQTL
trans-eQTL-M.hs04	Zm00001d049174		trans-eQTL
trans-eQTL-M.hs04	Zm00001d050910		trans-eQTL
trans-eQTL-M.hs04	Zm00001d051923		trans-eQTL
trans-eQTL-M.hs04	Zm00001d052108		trans-eQTL
trans-eQTL-M.hs04	Zm00001d052118		trans-eQTL
trans-eQTL-M.hs04	Zm00001d052758		trans-eQTL
trans-eQTL-M.hs04	Zm00001d052841		trans-eQTL
trans-eQTL-M.hs05	Zm00001d002338		trans-eQTL
trans-eQTL-M.hs05	Zm00001d002614		trans-eQTL
trans-eQTL-M.hs05	Zm00001d003823		trans-eQTL
trans-eQTL-M.hs05	Zm00001d005764		trans-eQTL
trans-eQTL-M.hs05	Zm00001d006179		trans-eQTL
trans-eQTL-M.hs05	Zm00001d013849		trans-eQTL
trans-eQTL-M.hs05	Zm00001d015638		trans-eQTL
trans-eQTL-M.hs05	Zm00001d019459		trans-eQTL
trans-eQTL-M.hs05	Zm00001d021058		trans-eQTL
trans-eQTL-M.hs05	Zm00001d021268		trans-eQTL
trans-eQTL-M.hs05	Zm00001d021456		trans-eQTL
trans-eQTL-M.hs05	Zm00001d023950		trans-eQTL
trans-eQTL-M.hs05	Zm00001d024382		trans-eQTL
trans-eQTL-M.hs05	Zm00001d024386		trans-eQTL
trans-eQTL-M.hs05	Zm00001d028451		trans-eQTL
trans-eQTL-M.hs05	Zm00001d029141		trans-eQTL
trans-eQTL-M.hs05	Zm00001d031470		trans-eQTL
trans-eQTL-M.hs05	Zm00001d032284		trans-eQTL
trans-eQTL-M.hs05	Zm00001d032363		trans-eQTL
trans-eQTL-M.hs05	Zm00001d040010		trans-eQTL
trans-eQTL-M.hs05	Zm00001d043458		trans-eQTL
trans-eQTL-M.hs05	Zm00001d044060		trans-eQTL
trans-eQTL-M.hs05	Zm00001d044076		trans-eQTL
trans-eQTL-M.hs05	Zm00001d044111		trans-eQTL
trans-eQTL-M.hs05	Zm00001d044170		trans-eQTL
trans-eQTL-M.hs05	Zm00001d045302		trans-eQTL
trans-eQTL-M.hs05	Zm00001d048440		trans-eQTL
trans-eQTL-M.hs05	Zm00001d048890		trans-eQTL
trans-eQTL-M.hs05	Zm00001d049071		trans-eQTL
trans-eQTL-M.hs05	Zm00001d049092		trans-eQTL
trans-eQTL-M.hs05	Zm00001d050507		trans-eQTL
trans-eQTL-M.hs05	Zm00001d052229		trans-eQTL
trans-eQTL-M.hs06	Zm00001d000164		trans-eQTL
trans-eQTL-M.hs06	Zm00001d001857		trans-eQTL
trans-eQTL-M.hs06	Zm00001d003429		trans-eQTL
trans-eQTL-M.hs06	Zm00001d003767		trans-eQTL
trans-eQTL-M.hs06	Zm00001d005019		trans-eQTL
trans-eQTL-M.hs06	Zm00001d005446		trans-eQTL
trans-eQTL-M.hs06	Zm00001d005996		trans-eQTL
trans-eQTL-M.hs06	Zm00001d006663		trans-eQTL
trans-eQTL-M.hs06	Zm00001d007857		trans-eQTL
trans-eQTL-M.hs06	Zm00001d008706		trans-eQTL
trans-eQTL-M.hs06	Zm00001d011081		trans-eQTL
trans-eQTL-M.hs06	Zm00001d011210		trans-eQTL
trans-eQTL-M.hs06	Zm00001d011285		trans-eQTL
trans-eQTL-M.hs06	Zm00001d013146		trans-eQTL
trans-eQTL-M.hs06	Zm00001d014716		trans-eQTL
trans-eQTL-M.hs06	Zm00001d016802		trans-eQTL
trans-eQTL-M.hs06	Zm00001d016991		trans-eQTL
trans-eQTL-M.hs06	Zm00001d018034		trans-eQTL
trans-eQTL-M.hs06	Zm00001d018178		trans-eQTL
trans-eQTL-M.hs06	Zm00001d018779		trans-eQTL
trans-eQTL-M.hs06	Zm00001d021245		trans-eQTL
trans-eQTL-M.hs06	Zm00001d021370		trans-eQTL
trans-eQTL-M.hs06	Zm00001d021435		trans-eQTL
trans-eQTL-M.hs06	Zm00001d022464		trans-eQTL
trans-eQTL-M.hs06	Zm00001d025593		trans-eQTL
trans-eQTL-M.hs06	Zm00001d025860		trans-eQTL
trans-eQTL-M.hs06	Zm00001d032331		trans-eQTL
trans-eQTL-M.hs06	Zm00001d032383		trans-eQTL
trans-eQTL-M.hs06	Zm00001d034531		trans-eQTL
trans-eQTL-M.hs06	Zm00001d034543		trans-eQTL
trans-eQTL-M.hs06	Zm00001d034602		trans-eQTL
trans-eQTL-M.hs06	Zm00001d035135		trans-eQTL
trans-eQTL-M.hs06	Zm00001d037323		trans-eQTL
trans-eQTL-M.hs06	Zm00001d039040		trans-eQTL
trans-eQTL-M.hs06	Zm00001d039687		trans-eQTL
trans-eQTL-M.hs06	Zm00001d040463		trans-eQTL
trans-eQTL-M.hs06	Zm00001d041819		trans-eQTL
trans-eQTL-M.hs06	Zm00001d042026		trans-eQTL
trans-eQTL-M.hs06	Zm00001d043299		trans-eQTL
trans-eQTL-M.hs06	Zm00001d044693		trans-eQTL
trans-eQTL-M.hs06	Zm00001d046363		trans-eQTL
trans-eQTL-M.hs06	Zm00001d049494		trans-eQTL
trans-eQTL-M.hs07	Zm00001d018981		trans-eQTL
trans-eQTL-M.hs07	Zm00001d035535		trans-eQTL
trans-eQTL-M.hs07	Zm00001d035760		trans-eQTL
trans-eQTL-M.hs07	Zm00001d035846		trans-eQTL
trans-eQTL-M.hs07	Zm00001d035874		trans-eQTL
trans-eQTL-M.hs07	Zm00001d035875		trans-eQTL
trans-eQTL-M.hs07	Zm00001d035881		trans-eQTL
trans-eQTL-M.hs07	Zm00001d035887		trans-eQTL
trans-eQTL-M.hs07	Zm00001d035965		trans-eQTL
trans-eQTL-M.hs07	Zm00001d035980		trans-eQTL
trans-eQTL-M.hs07	Zm00001d035981		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036024		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036025		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036036		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036079		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036135		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036148		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036151		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036152		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036161		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036169		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036176		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036237		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036241		trans-eQTL
trans-eQTL-M.hs07	Zm00001d036274		trans-eQTL
trans-eQTL-M.hs07	Zm00001d051313		trans-eQTL
trans-eQTL-M.hs07	Zm00001d053966		trans-eQTL
trans-eQTL-M.hs08	Zm00001d012170		trans-eQTL
trans-eQTL-M.hs08	Zm00001d012694		trans-eQTL
trans-eQTL-M.hs08	Zm00001d014377		trans-eQTL
trans-eQTL-M.hs08	Zm00001d016531		trans-eQTL
trans-eQTL-M.hs08	Zm00001d016606		trans-eQTL
trans-eQTL-M.hs08	Zm00001d016704		trans-eQTL
trans-eQTL-M.hs08	Zm00001d017746		trans-eQTL
trans-eQTL-M.hs08	Zm00001d017801		trans-eQTL
trans-eQTL-M.hs08	Zm00001d018032		trans-eQTL
trans-eQTL-M.hs08	Zm00001d018045		trans-eQTL
trans-eQTL-M.hs08	Zm00001d019283		trans-eQTL
trans-eQTL-M.hs08	Zm00001d019326		trans-eQTL
trans-eQTL-M.hs08	Zm00001d019343		trans-eQTL
trans-eQTL-M.hs08	Zm00001d019348		trans-eQTL
trans-eQTL-M.hs08	Zm00001d027868		trans-eQTL
trans-eQTL-M.hs08	Zm00001d032148		trans-eQTL
trans-eQTL-M.hs08	Zm00001d035720		trans-eQTL
trans-eQTL-M.hs08	Zm00001d038546		trans-eQTL
trans-eQTL-M.hs08	Zm00001d041518		trans-eQTL
trans-eQTL-M.hs08	Zm00001d043295		trans-eQTL
trans-eQTL-M.hs08	Zm00001d043519		trans-eQTL
trans-eQTL-M.hs08	Zm00001d044083		trans-eQTL
trans-eQTL-M.hs08	Zm00001d044605		trans-eQTL
trans-eQTL-M.hs08	Zm00001d046661		trans-eQTL
trans-eQTL-M.hs08	Zm00001d049343		trans-eQTL
trans-eQTL-M.hs09	Zm00001d002104		trans-eQTL
trans-eQTL-M.hs09	Zm00001d002854		trans-eQTL
trans-eQTL-M.hs09	Zm00001d008499		trans-eQTL
trans-eQTL-M.hs09	Zm00001d009339		trans-eQTL
trans-eQTL-M.hs09	Zm00001d009488		trans-eQTL
trans-eQTL-M.hs09	Zm00001d011069		trans-eQTL
trans-eQTL-M.hs09	Zm00001d013424		trans-eQTL
trans-eQTL-M.hs09	Zm00001d015366		trans-eQTL
trans-eQTL-M.hs09	Zm00001d016659		trans-eQTL
trans-eQTL-M.hs09	Zm00001d018386		trans-eQTL
trans-eQTL-M.hs09	Zm00001d019898		trans-eQTL
trans-eQTL-M.hs09	Zm00001d020108		trans-eQTL
trans-eQTL-M.hs09	Zm00001d020344		trans-eQTL
trans-eQTL-M.hs09	Zm00001d020426		trans-eQTL
trans-eQTL-M.hs09	Zm00001d022352		trans-eQTL
trans-eQTL-M.hs09	Zm00001d023220		trans-eQTL
trans-eQTL-M.hs09	Zm00001d024830		trans-eQTL
trans-eQTL-M.hs09	Zm00001d026669		trans-eQTL
trans-eQTL-M.hs09	Zm00001d028712		trans-eQTL
trans-eQTL-M.hs09	Zm00001d028787		trans-eQTL
trans-eQTL-M.hs09	Zm00001d029214		trans-eQTL
trans-eQTL-M.hs09	Zm00001d030677		trans-eQTL
trans-eQTL-M.hs09	Zm00001d032703		trans-eQTL
trans-eQTL-M.hs09	Zm00001d034814		trans-eQTL
trans-eQTL-M.hs09	Zm00001d034919		trans-eQTL
trans-eQTL-M.hs09	Zm00001d037449		trans-eQTL
trans-eQTL-M.hs09	Zm00001d037775		trans-eQTL
trans-eQTL-M.hs09	Zm00001d038547		trans-eQTL
trans-eQTL-M.hs09	Zm00001d040372		trans-eQTL
trans-eQTL-M.hs09	Zm00001d041707		trans-eQTL
trans-eQTL-M.hs09	Zm00001d041785		trans-eQTL
trans-eQTL-M.hs09	Zm00001d045025		trans-eQTL
trans-eQTL-M.hs09	Zm00001d045665		trans-eQTL
trans-eQTL-M.hs09	Zm00001d047253		trans-eQTL
trans-eQTL-M.hs09	Zm00001d047797		trans-eQTL
trans-eQTL-M.hs09	Zm00001d047920		trans-eQTL
trans-eQTL-M.hs09	Zm00001d051629		trans-eQTL
trans-eQTL-M.hs10	Zm00001d001789		trans-eQTL
trans-eQTL-M.hs10	Zm00001d002064		trans-eQTL
trans-eQTL-M.hs10	Zm00001d008205		trans-eQTL
trans-eQTL-M.hs10	Zm00001d010796		trans-eQTL
trans-eQTL-M.hs10	Zm00001d011477		trans-eQTL
trans-eQTL-M.hs10	Zm00001d013108		trans-eQTL
trans-eQTL-M.hs10	Zm00001d015579		trans-eQTL
trans-eQTL-M.hs10	Zm00001d017119		trans-eQTL
trans-eQTL-M.hs10	Zm00001d017584		trans-eQTL
trans-eQTL-M.hs10	Zm00001d020691		trans-eQTL
trans-eQTL-M.hs10	Zm00001d020740		trans-eQTL
trans-eQTL-M.hs10	Zm00001d024722		trans-eQTL
trans-eQTL-M.hs10	Zm00001d025047		trans-eQTL
trans-eQTL-M.hs10	Zm00001d027541		trans-eQTL
trans-eQTL-M.hs10	Zm00001d034049		trans-eQTL
trans-eQTL-M.hs10	Zm00001d034072		trans-eQTL
trans-eQTL-M.hs10	Zm00001d034373		trans-eQTL
trans-eQTL-M.hs10	Zm00001d036986		trans-eQTL
trans-eQTL-M.hs10	Zm00001d040210		trans-eQTL
trans-eQTL-M.hs10	Zm00001d040364		trans-eQTL
trans-eQTL-M.hs10	Zm00001d041712		trans-eQTL
trans-eQTL-M.hs10	Zm00001d042899		trans-eQTL
trans-eQTL-M.hs10	Zm00001d046467		trans-eQTL
trans-eQTL-M.hs10	Zm00001d047078		trans-eQTL
trans-eQTL-M.hs10	Zm00001d051314		trans-eQTL
trans-eQTL-M.hs10	Zm00001d052124		trans-eQTL
trans-eQTL-M.hs10	Zm00001d053513		trans-eQTL
trans-eQTL-M.hs11	Zm00001d003166		trans-eQTL
trans-eQTL-M.hs11	Zm00001d003167		trans-eQTL
trans-eQTL-M.hs11	Zm00001d009122		trans-eQTL
trans-eQTL-M.hs11	Zm00001d012518		trans-eQTL
trans-eQTL-M.hs11	Zm00001d012652		trans-eQTL
trans-eQTL-M.hs11	Zm00001d013444		trans-eQTL
trans-eQTL-M.hs11	Zm00001d014524		trans-eQTL
trans-eQTL-M.hs11	Zm00001d015962		trans-eQTL
trans-eQTL-M.hs11	Zm00001d018005		trans-eQTL
trans-eQTL-M.hs11	Zm00001d021646		trans-eQTL
trans-eQTL-M.hs11	Zm00001d021672		trans-eQTL
trans-eQTL-M.hs11	Zm00001d021676		trans-eQTL
trans-eQTL-M.hs11	Zm00001d021716		trans-eQTL
trans-eQTL-M.hs11	Zm00001d021729		trans-eQTL
trans-eQTL-M.hs11	Zm00001d021741		trans-eQTL
trans-eQTL-M.hs11	Zm00001d026122		trans-eQTL
trans-eQTL-M.hs11	Zm00001d026396		trans-eQTL
trans-eQTL-M.hs11	Zm00001d027558		trans-eQTL
trans-eQTL-M.hs11	Zm00001d029976		trans-eQTL
trans-eQTL-M.hs11	Zm00001d030892		trans-eQTL
trans-eQTL-M.hs11	Zm00001d031617		trans-eQTL
trans-eQTL-M.hs11	Zm00001d049043		trans-eQTL
trans-eQTL-M.hs11	Zm00001d049959		trans-eQTL
trans-eQTL-M.hs11	Zm00001d051832		trans-eQTL
trans-eQTL-M.hs12	Zm00001d007960		trans-eQTL
trans-eQTL-M.hs12	Zm00001d010850		trans-eQTL
trans-eQTL-M.hs12	Zm00001d010863		trans-eQTL
trans-eQTL-M.hs12	Zm00001d012161		trans-eQTL
trans-eQTL-M.hs12	Zm00001d017423		trans-eQTL
trans-eQTL-M.hs12	Zm00001d018147		trans-eQTL
trans-eQTL-M.hs12	Zm00001d022401		trans-eQTL
trans-eQTL-M.hs12	Zm00001d023279		trans-eQTL
trans-eQTL-M.hs12	Zm00001d024534		trans-eQTL
trans-eQTL-M.hs12	Zm00001d028183		trans-eQTL
trans-eQTL-M.hs12	Zm00001d031326		trans-eQTL
trans-eQTL-M.hs12	Zm00001d035701		trans-eQTL
trans-eQTL-M.hs12	Zm00001d036567		trans-eQTL
trans-eQTL-M.hs12	Zm00001d036655		trans-eQTL
trans-eQTL-M.hs12	Zm00001d038851		trans-eQTL
trans-eQTL-M.hs12	Zm00001d041760		trans-eQTL
trans-eQTL-M.hs12	Zm00001d043164		trans-eQTL
trans-eQTL-M.hs12	Zm00001d046449		trans-eQTL
trans-eQTL-M.hs12	Zm00001d049746		trans-eQTL
trans-eQTL-M.hs12	Zm00001d052855		trans-eQTL
trans-eQTL-M.hs12	Zm00001d053232		trans-eQTL
trans-eQTL-M.hs12	Zm00001d053397		trans-eQTL
trans-eQTL-M.hs12	Zm00001d053858		trans-eQTL
trans-eQTL-M.hs12	Zm00001d053968		trans-eQTL
trans-eQTL-M.hs13	Zm00001d003683		trans-eQTL
trans-eQTL-M.hs13	Zm00001d004841		trans-eQTL
trans-eQTL-M.hs13	Zm00001d005228		trans-eQTL
trans-eQTL-M.hs13	Zm00001d009579		trans-eQTL
trans-eQTL-M.hs13	Zm00001d010631		trans-eQTL
trans-eQTL-M.hs13	Zm00001d011741		trans-eQTL
trans-eQTL-M.hs13	Zm00001d012992		trans-eQTL
trans-eQTL-M.hs13	Zm00001d015168		trans-eQTL
trans-eQTL-M.hs13	Zm00001d019450		trans-eQTL
trans-eQTL-M.hs13	Zm00001d028786		trans-eQTL
trans-eQTL-M.hs13	Zm00001d029174		trans-eQTL
trans-eQTL-M.hs13	Zm00001d034795		trans-eQTL
trans-eQTL-M.hs13	Zm00001d034856		trans-eQTL
trans-eQTL-M.hs13	Zm00001d038865		trans-eQTL
trans-eQTL-M.hs13	Zm00001d043843		trans-eQTL
trans-eQTL-M.hs13	Zm00001d047262		trans-eQTL
trans-eQTL-M.hs13	Zm00001d047472		trans-eQTL
trans-eQTL-M.hs13	Zm00001d047707		trans-eQTL
trans-eQTL-M.hs13	Zm00001d048252		trans-eQTL
trans-eQTL-M.hs13	Zm00001d049099		trans-eQTL
trans-eQTL-M.hs13	Zm00001d049666		trans-eQTL
trans-eQTL-M.hs13	Zm00001d049956		trans-eQTL
trans-eQTL-M.hs13	Zm00001d050923		trans-eQTL
trans-eQTL-M.hs14	Zm00001d000087		trans-eQTL
trans-eQTL-M.hs14	Zm00001d005395		trans-eQTL
trans-eQTL-M.hs14	Zm00001d006700		trans-eQTL
trans-eQTL-M.hs14	Zm00001d007769		trans-eQTL
trans-eQTL-M.hs14	Zm00001d008559		trans-eQTL
trans-eQTL-M.hs14	Zm00001d011541		trans-eQTL
trans-eQTL-M.hs14	Zm00001d013218		trans-eQTL
trans-eQTL-M.hs14	Zm00001d014652		trans-eQTL
trans-eQTL-M.hs14	Zm00001d017252		trans-eQTL
trans-eQTL-M.hs14	Zm00001d019090		trans-eQTL
trans-eQTL-M.hs14	Zm00001d021838		trans-eQTL
trans-eQTL-M.hs14	Zm00001d026612		trans-eQTL
trans-eQTL-M.hs14	Zm00001d029754		trans-eQTL
trans-eQTL-M.hs14	Zm00001d031851		trans-eQTL
trans-eQTL-M.hs14	Zm00001d032184		trans-eQTL
trans-eQTL-M.hs14	Zm00001d033994		trans-eQTL
trans-eQTL-M.hs14	Zm00001d034350		trans-eQTL
trans-eQTL-M.hs14	Zm00001d036343		trans-eQTL
trans-eQTL-M.hs14	Zm00001d040051		trans-eQTL
trans-eQTL-M.hs14	Zm00001d041474		trans-eQTL
trans-eQTL-M.hs14	Zm00001d048614		trans-eQTL
trans-eQTL-M.hs14	Zm00001d049730		trans-eQTL
trans-eQTL-M.hs14	Zm00001d052320		trans-eQTL
trans-eQTL-M.hs14	Zm00001d052542		trans-eQTL
trans-eQTL-M.hs14	Zm00001d053841		trans-eQTL
trans-eQTL-M.hs15	Zm00001d003457		trans-eQTL
trans-eQTL-M.hs15	Zm00001d003653		trans-eQTL
trans-eQTL-M.hs15	Zm00001d006089		trans-eQTL
trans-eQTL-M.hs15	Zm00001d006331		trans-eQTL
trans-eQTL-M.hs15	Zm00001d008296		trans-eQTL
trans-eQTL-M.hs15	Zm00001d008859		trans-eQTL
trans-eQTL-M.hs15	Zm00001d008951		trans-eQTL
trans-eQTL-M.hs15	Zm00001d008957		trans-eQTL
trans-eQTL-M.hs15	Zm00001d008965		trans-eQTL
trans-eQTL-M.hs15	Zm00001d014732		trans-eQTL
trans-eQTL-M.hs15	Zm00001d016182		trans-eQTL
trans-eQTL-M.hs15	Zm00001d018419		trans-eQTL
trans-eQTL-M.hs15	Zm00001d021816		trans-eQTL
trans-eQTL-M.hs15	Zm00001d022500		trans-eQTL
trans-eQTL-M.hs15	Zm00001d024333		trans-eQTL
trans-eQTL-M.hs15	Zm00001d026050		trans-eQTL
trans-eQTL-M.hs15	Zm00001d029777		trans-eQTL
trans-eQTL-M.hs15	Zm00001d034221		trans-eQTL
trans-eQTL-M.hs15	Zm00001d038642		trans-eQTL
trans-eQTL-M.hs15	Zm00001d038801		trans-eQTL
trans-eQTL-M.hs15	Zm00001d043052		trans-eQTL
trans-eQTL-M.hs15	Zm00001d049091		trans-eQTL
trans-eQTL-M.hs15	Zm00001d053181		trans-eQTL
trans-eQTL-M.hs16	Zm00001d000123		trans-eQTL
trans-eQTL-M.hs16	Zm00001d001866		trans-eQTL
trans-eQTL-M.hs16	Zm00001d002857		trans-eQTL
trans-eQTL-M.hs16	Zm00001d005392		trans-eQTL
trans-eQTL-M.hs16	Zm00001d005394		trans-eQTL
trans-eQTL-M.hs16	Zm00001d005920		trans-eQTL
trans-eQTL-M.hs16	Zm00001d006217		trans-eQTL
trans-eQTL-M.hs16	Zm00001d006242		trans-eQTL
trans-eQTL-M.hs16	Zm00001d006293		trans-eQTL
trans-eQTL-M.hs16	Zm00001d007609		trans-eQTL
trans-eQTL-M.hs16	Zm00001d007784		trans-eQTL
trans-eQTL-M.hs16	Zm00001d008905		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009008		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009029		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009182		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009212		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009270		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009409		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009413		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009425		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009431		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009510		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009549		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009552		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009554		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009580		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009587		trans-eQTL
trans-eQTL-M.hs16	Zm00001d009594		trans-eQTL
trans-eQTL-M.hs16	Zm00001d010115		trans-eQTL
trans-eQTL-M.hs16	Zm00001d010902		trans-eQTL
trans-eQTL-M.hs16	Zm00001d011740		trans-eQTL
trans-eQTL-M.hs16	Zm00001d012472		trans-eQTL
trans-eQTL-M.hs16	Zm00001d016825		trans-eQTL
trans-eQTL-M.hs16	Zm00001d017570		trans-eQTL
trans-eQTL-M.hs16	Zm00001d018057		trans-eQTL
trans-eQTL-M.hs16	Zm00001d018155		trans-eQTL
trans-eQTL-M.hs16	Zm00001d019944		trans-eQTL
trans-eQTL-M.hs16	Zm00001d021955		trans-eQTL
trans-eQTL-M.hs16	Zm00001d022526		trans-eQTL
trans-eQTL-M.hs16	Zm00001d026144		trans-eQTL
trans-eQTL-M.hs16	Zm00001d028725		trans-eQTL
trans-eQTL-M.hs16	Zm00001d030148		trans-eQTL
trans-eQTL-M.hs16	Zm00001d030361		trans-eQTL
trans-eQTL-M.hs16	Zm00001d031423		trans-eQTL
trans-eQTL-M.hs16	Zm00001d035669		trans-eQTL
trans-eQTL-M.hs16	Zm00001d035925		trans-eQTL
trans-eQTL-M.hs16	Zm00001d037573		trans-eQTL
trans-eQTL-M.hs16	Zm00001d038030		trans-eQTL
trans-eQTL-M.hs16	Zm00001d038448		trans-eQTL
trans-eQTL-M.hs16	Zm00001d039014		trans-eQTL
trans-eQTL-M.hs16	Zm00001d039043		trans-eQTL
trans-eQTL-M.hs16	Zm00001d039621		trans-eQTL
trans-eQTL-M.hs16	Zm00001d042343		trans-eQTL
trans-eQTL-M.hs16	Zm00001d044153		trans-eQTL
trans-eQTL-M.hs16	Zm00001d045154		trans-eQTL
trans-eQTL-M.hs16	Zm00001d045764		trans-eQTL
trans-eQTL-M.hs16	Zm00001d050198		trans-eQTL
trans-eQTL-M.hs16	Zm00001d050428		trans-eQTL
trans-eQTL-M.hs16	Zm00001d050433		trans-eQTL
trans-eQTL-M.hs16	Zm00001d051313		trans-eQTL
trans-eQTL-M.hs17	Zm00001d002503		trans-eQTL
trans-eQTL-M.hs17	Zm00001d003947		trans-eQTL
