SampleID	Tissue	Genotype	Treatment	Replicate	total	surviving	surviving_f	surviving_r	dropped	uniquely_mapped	multimapped	unmapped	Assigned	Unassigned_MultiMapping	Unassigned_NoFeatures	Unassigned_Ambiguity	Unassigned_Unmapped
SRR912301	kernel	LIAO5263	NA	1	35971555	31290746	3328637	1096871	255301	29362987	3808364	2544903	23633108	7951547	2047865	256758	2881550
SRR912328	kernel	CIMBL55	NA	1	35423011	33738098	1041055	535531	108327	29677994	4685975	950715	51706779	0	5552971	774569	3795333
SRR912329	kernel	GY386	NA	1	35420083	32735e3	1419449	1015812	249822	30495929	4001281	673051	26551135	9864336	1487766	333928	1273755
SRR912330	kernel	LK11	NA	1	28654585	26823507	1034233	671139	125706	22580616	5320532	627731	18280446	12464906	2663683	175079	1553621
SRR912331	kernel	CIMBL56	NA	1	31656684	29585220	1503969	476752	90743	24524345	5617844	1423752	20758672	15763812	2094607	270385	2190055
SRR912332	kernel	GY462	NA	1	35601518	33304512	1376133	787732	133141	31092436	3449982	925959	26868065	7066963	1992325	345564	1797264
SRR912333	kernel	CIMBL58	NA	1	38288267	34825806	2350062	935371	177028	29174688	6867065	2069486	24055568	20958261	2137616	275754	2537552
SRR912334	kernel	GY798	NA	1	42867767	38679780	2244152	1454945	488890	34932562	6571229	875086	29358860	16090427	2049229	435276	1650424
SRR912335	kernel	LV28	NA	1	34891751	31606386	1532041	1449892	303432	28588931	4764612	1234776	24165658	11226999	1689997	354039	1778021
SRR912336	kernel	CIMBL59	NA	1	32432166	28848296	1743358	1399375	441137	24753967	6388230	848832	19270989	18731554	2739819	296617	1801370
SRR912357	kernel	GY923	NA	1	37965731	35339318	1654265	816405	155743	32745103	3986157	1078728	28526286	8096622	1811991	340044	1947525
SRR912358	kernel	CIMBL6	NA	1	32959781	30205803	2135330	476009	142639	28158193	3768404	890545	23422456	9826536	2184945	286184	1549650
SRR912364	kernel	LX9801	NA	1	35576622	31214493	3266441	869614	226074	26448343	5697406	3204799	21750947	13593388	2083447	245841	2836289
SRR912365	kernel	HTH-17	NA	1	30688128	28803163	1199643	565497	119825	23552714	6194064	821525	19841198	11827154	2007163	291745	3303156
SRR912366	kernel	CIMBL60	NA	1	40345625	36911375	2614898	619615	199737	29380199	9739127	1026562	23961984	30308544	2459961	328836	1946150
SRR912367	kernel	LXN	NA	1	32564022	30904525	952505	614266	92726	25581599	5965823	923874	21170333	10847060	2934340	229576	3013408
SRR912394	kernel	HUA83-2	NA	1	38329887	35791916	1404266	923106	210599	32013623	5145998	959667	27184999	13378386	2518071	345149	1727431
SRR912395	kernel	CIMBL62	NA	1	38262074	33939932	2685172	1354883	282087	30948862	5890668	1140457	25104265	14201226	2017824	316990	2732533
SRR912396	kernel	HYS	NA	1	35293523	32460775	1831923	860367	140458	29295701	4340474	1516890	24625654	12139712	2038739	306537	2089401
SRR912397	kernel	LY042	NA	1	42405502	39031981	1949513	1161912	262096	33832099	6756759	1554548	27405256	14460744	3572688	367758	3091339
SRR912398	kernel	CIMBL63	NA	1	28699262	27013641	920511	672726	92384	22797150	4696244	1113484	19133452	14365325	2195698	295102	1534265
SRR912399	kernel	CIMBL66	NA	1	31174837	29653074	945431	459660	116672	25187790	5196501	673874	21235772	12607996	2495019	289615	1830221
SRR912400	kernel	HZS	NA	1	32862222	30843357	1273659	620211	124995	27131302	4661902	944023	46561490	0	5164702	927357	4178983
SRR912401	kernel	M153	NA	1	41567959	37145070	3314351	849969	258569	33371955	5077592	2859843	26660575	14650674	3347946	309252	2813690
SRR912402	kernel	CIMBL68	NA	1	37375469	34631776	1707431	808071	228191	31368542	4632485	1146251	53677540	0	5935309	1042735	4057938
SRR912403	kernel	IRF314	NA	1	41546546	38342192	1802634	1128457	273263	34846073	5252512	1174698	29556959	9572256	2380948	348046	3070833
SRR912404	kernel	CIMBL69	NA	1	37874008	33707336	3251172	706920	208580	28983561	4845133	3836734	23409491	13373618	2752675	303793	3321547
SRR912428	kernel	M97	NA	1	31747782	28305148	2038570	1027591	376473	25000778	5180681	1189850	19612238	13309822	2664833	228526	1594419
SRR912429	kernel	J4112	NA	1	29923372	28058761	1083098	665689	115824	23942035	4867119	998394	19381701	11601385	2972035	175343	1919477
SRR912430	kernel	CIMBL7	NA	1	33649708	31160699	1726433	651386	111190	27903249	4110036	1525233	23875265	10095225	2132998	310466	1763416
SRR912431	kernel	JH59	NA	1	37915491	34190230	1922219	1475689	327353	29718177	6537579	1332382	23795229	13949248	2977748	260398	2570411
SRR912432	kernel	CIMBL70	NA	1	44852938	40613700	2824247	1120666	294325	35808203	6338942	2411468	30139752	8504454	2470617	392544	5050543
SRR912433	kernel	MO113	NA	1	34101420	32014952	1347461	625003	114004	28345372	4724859	917185	24487102	11256505	1895558	339090	1631531
SRR912434	kernel	JH96C	NA	1	28623921	26854237	1298996	383022	87666	22536441	4693983	1305831	18555174	10618127	2499591	183054	2124652
SRR912435	kernel	CIMBL71	NA	1	42439422	39466148	1800402	932577	240295	32411690	8535983	1251454	54623927	0	7157542	1012272	8272434
SRR912456	kernel	MO17	NA	1	40912672	37267471	2348087	1070147	226967	34472385	4627994	1585326	28817901	10054293	2496303	328605	2325887
SRR912457	kernel	JI63	NA	1	46858167	42410742	2919656	1244116	283653	34669736	9565881	2338897	26389295	28193650	4497191	560643	3017996
SRR912458	kernel	CIMBL74	NA	1	36984031	34056730	1769899	917447	239955	31009581	4774086	960409	26017915	11723925	2438254	333526	2162953
SRR912460	kernel	CIMBL75	NA	1	36633254	33021080	2013658	1220829	377687	29675946	5148946	1430675	24392312	14478818	2230159	303314	2186840
SRR912461	kernel	JI842	NA	1	31724529	29804773	1081892	712030	125834	26141172	4743491	714032	21627275	10248534	2704191	249747	1807369
SRR912462	kernel	NAN21-3	NA	1	33976207	30511493	2521837	759374	183503	27851791	3605445	2335468	22420832	10139784	2647742	305186	2193016
SRR912463	kernel	CIMBL77	NA	1	4082e4	37122763	2119817	1275759	301661	35010953	3948185	1559201	29616967	9789870	2235516	345813	2022916
SRR912464	kernel	JI846	NA	1	26485498	25164417	821412	393578	106091	21206282	4607470	565655	17948435	10057585	2053217	225545	1725250
SRR912466	kernel	P178	NA	1	37576016	35169288	1865672	441353	99703	31154780	4999381	1322152	25626202	9494768	3424911	358169	2878836
SRR912467	kernel	CIMBL79	NA	1	47511770	44644607	1800970	857920	208273	36561883	9613824	1127790	30237839	29293811	3684651	466613	2083361
SRR912468	kernel	JI853	NA	1	37731771	34092565	2610233	830091	198882	29399635	5865409	2267845	24159190	15545554	2263253	358223	2909366
SRR912514	kernel	Q1261	NA	1	39423588	36173293	2151831	924202	174262	33455111	4801874	992341	27310877	10919565	3273755	304414	1938528
SRR912531	kernel	CIMBL81	NA	1	44599744	41129464	2675160	627334	167786	34563184	8742896	1125878	27373273	24187157	4037354	406317	2846709
SRR912532	kernel	CIMBL82	NA	1	35322817	33030550	1436330	716679	139258	29421632	4987662	774265	24708609	12480080	2575375	327493	1514339
SRR912537	kernel	QI205	NA	1	33867172	31780672	1158631	756749	171120	28289843	4340476	1065733	24135495	7060060	2312352	258330	2942378
SRR912538	kernel	CIMBL83	NA	1	32962163	29697777	2069226	964185	230975	24524394	6462802	1743992	19623009	19868771	2316471	243021	2570289
SRR912539	kernel	R15	NA	1	36890759	34532557	1501033	715338	141831	29240106	6392152	1116670	24059082	12582318	3174455	241015	2668539
SRR912540	kernel	CIMBL84	NA	1	31351014	28793658	2023235	449948	84173	23002833	4921954	3342054	19233024	8890175	2688994	233334	3974390
SRR912542	kernel	R15X1141	NA	1	38205678	30519493	6356040	1015051	315094	27390993	3845227	6654364	21964951	9294898	2267972	212908	3003325
SRR912543	kernel	JIAO51	NA	1	35538106	33399983	1238455	780484	119184	28549876	5706083	1162963	24500936	8543847	2168552	282669	3823297
SRR912567	kernel	JY01	NA	1	37842642	32480183	3575495	1360674	426290	29725095	4232856	3458401	24523121	9786202	2415988	393437	2406326
SRR912569	kernel	RY713	NA	1	37759556	34813856	1636312	1035418	273970	31068573	4986263	1430750	26231952	10100786	2297609	313179	2620368
SRR912570	kernel	CIMBL86	NA	1	43694281	41266354	1491506	779929	156492	35835470	6612573	1089746	30359460	19961524	3166386	353006	1977003
SRR912571	kernel	K10	NA	1	33508353	30914472	1467155	894018	232708	28079420	3589825	1606400	23832049	8867025	1717625	526977	2062163
SRR912572	kernel	CIMBL87	NA	1	43283621	39267350	3095827	712091	208353	34067593	8038024	969651	26537253	19778179	4047353	294239	2405849
SRR912573	kernel	RY729	NA	1	36332159	34341711	1183128	663357	143963	27861450	7154437	1172309	23405658	14479967	2748894	331150	3150702
SRR912574	kernel	CIMBL88	NA	1	33597309	30729013	2104018	594181	170097	26783140	4723875	1920197	22299952	12669826	2341083	275399	2236723
SRR912575	kernel	K12	NA	1	29699565	27253627	1438223	810860	196855	25687283	2873055	942372	21956604	5399798	1584270	251067	1828159
SRR912576	kernel	CIMBL89	NA	1	24556275	23607266	490500	395586	62923	19113159	4746570	633623	15886839	10358022	2331964	198123	2120986
SRR912597	kernel	K14	NA	1	41330163	37775281	2369591	924645	260646	35135249	4222252	1712016	29801146	8333971	2586764	322990	2554334
SRR912598	kernel	S22	NA	1	42906368	39153888	1843424	1552319	356737	32395157	8686418	1468056	26313283	20837624	3135618	478490	3447869
SRR912599	kernel	CIMBL9	NA	1	36966953	34562285	1575351	681885	147432	30437202	5472821	909498	25685372	13802615	2585903	317992	1891395
SRR912601	kernel	K22	NA	1	35532312	32568576	1764785	937200	261751	29648877	4130654	1491030	24834509	8432257	2397532	321740	2756630
SRR912602	kernel	CIMBL90	NA	1	39706076	36980075	1817443	742872	165686	31022547	7105306	1412537	25739388	15341490	3049056	372848	3194923
SRR912630	kernel	CIMBL91	NA	1	63702151	47850332	13647543	1453446	750830	41773233	5566742	15611346	35203651	12877321	3018672	451058	5624796
SRR912631	kernel	L3180	NA	1	39945535	36057121	1832717	1710535	345162	33159454	5413416	1027503	27062272	13351131	2788176	423021	1845399
SRR912632	kernel	S37	NA	1	48968403	45216723	2171833	1319776	260071	39608807	7649083	1450442	33039795	16274701	3299103	485784	3325448
SRR912634	kernel	CIMBL92	NA	1	44862923	39634693	4133617	830170	264443	32497730	8642494	3458256	25654992	26579911	3504619	292902	3018489
SRR912635	kernel	LG001	NA	1	34958652	32014177	1583092	1066031	295352	29355630	4412285	895385	24190748	10398825	2651596	263040	1818847
SRR912636	kernel	CIMBL93	NA	1	36090024	33158241	1576429	1031777	323577	26064246	8810339	891862	42726866	0	6411158	1025619	4163723
SRR912637	kernel	SC55	NA	1	33129559	31040289	1346682	617509	125079	25667761	6494822	841897	21989832	17616348	1804441	257068	2023887
SRR912638	kernel	LIAO138	NA	1	25104991	23423034	968108	618334	95515	21921074	2599524	488878	18778299	5688242	1480475	230436	1222952
SRR912639	kernel	CIMBL94	NA	1	30890624	28667955	1675163	420902	126604	24565008	4787596	1411416	20427965	13788159	2271693	299747	1744701
SRR912641	kernel	SHEN5003	NA	1	32095695	30155718	1144373	670770	124834	25137087	5785979	1047795	20713761	13268381	2701398	244002	2287081
SRR912642	kernel	LIAO159	NA	1	32041841	28526511	1706335	1411390	397605	25141768	4921612	1580856	19730547	12750876	2626569	333121	2311667
SRR912643	kernel	CIMBL95	NA	1	23539037	22526755	497622	436480	78180	18902655	3913807	644395	16349271	8089336	1496354	250320	1950668
SRR912671	kernel	SI273	NA	1	38362835	33312258	3909603	912556	228418	30469795	3872271	3792351	24844039	9199783	2428126	295307	2830944
SRR912672	kernel	CIMBL96	NA	1	29151071	27792652	800500	463334	94585	23706127	4729294	621065	20345943	14838685	2028049	255591	1175850
SRR912674	kernel	CIMBL98	NA	1	41958391	40188173	1213526	456544	100148	26972878	13846299	1039066	22309075	27083490	3294317	358304	7333869
SRR912675	kernel	SI434	NA	1	31939984	28083812	2482650	1125580	247942	25362589	4632084	1697369	20313796	11398692	1931701	264329	2420710
SRR912676	kernel	CML324	NA	1	31852810	30071719	1222e3	447772	111319	26702312	4187080	852099	22952389	8117555	2158691	258278	2216527
SRR912677	kernel	CIMBL99	NA	1	43711423	40728951	1806694	1002892	172886	36338975	6178405	1021157	30760117	15556201	2726797	358857	2482954
SRR912678	kernel	SI446	NA	1	26478594	24570180	1199031	612880	96503	21032227	4079258	1270606	17339777	9535262	2147547	213947	1980407
SRR912679	kernel	CML325	NA	1	40689682	37124531	2229977	1060520	274654	32706351	5763757	1944920	26797557	12611168	2932681	245302	2842346
SRR912680	kernel	CML114	NA	1	37718943	33343869	2778909	1275391	320774	30697331	5397749	1303089	51045185	0	6105620	790646	5958240
SRR912681	kernel	CML327	NA	1	40672130	38046809	1663555	745262	216504	32522076	6734007	1199543	27645892	16774404	2703157	326663	2438360
SRR912682	kernel	CML115	NA	1	33095764	31014515	1361291	605360	114598	29706774	2119999	1154393	26460369	3890606	1373953	278831	1637277
SRR912741	kernel	SW92E114	NA	1	37449877	34454012	1743563	955767	296535	32230235	3873283	1049824	27988425	6145967	1634585	287364	2664833
SRR912742	kernel	CML116	NA	1	41963204	38509484	2590759	680422	182539	33305342	6241487	2233836	27625475	15903717	2799713	420366	2771484
SRR912743	kernel	CML338	NA	1	35603259	33464605	1311582	696075	130997	29395729	5163705	912828	25217321	11646702	2172080	336641	2312301
SRR912744	kernel	SY1032	NA	1	40479336	38007892	1542295	779148	150001	33704634	5500211	1124490	28831801	12079845	2590847	322469	2252502
SRR912745	kernel	CML118	NA	1	41810039	39364364	1268431	1029241	148003	32369162	8349611	943263	26624962	22367413	3455411	368160	3070220
SRR912746	kernel	CML360	NA	1	45063798	41102109	2573700	1093732	294257	36641755	5501106	2626680	31226533	13517063	2615391	362525	3076616
SRR912747	kernel	CML121	NA	1	35425204	32855319	1411709	1002780	155396	28992161	5172629	1105018	23959114	13850291	2804157	303335	1595658
SRR912748	kernel	SY1035	NA	1	30052308	28501873	907743	537021	105671	24964823	4385148	596666	21262076	9712711	2263015	216290	1453482
SRR912749	kernel	CML361	NA	1	42629050	38953688	2790577	696092	188693	31790948	8031523	2617886	25796252	25552156	3115906	248044	3128045
SRR912750	kernel	CML122	NA	1	43103232	38352382	3495541	991110	264199	32463497	6042243	4333293	25447313	19839935	3301225	313917	4353658
SRR912751	kernel	SY1039	NA	1	31801968	28914527	2004858	729893	152690	23373731	6886878	1388669	38656393	0	5595353	595295	9477990
SRR912752	kernel	CML130	NA	1	37948764	35029513	1592504	1080178	246569	32275619	3566131	1860445	27991765	8355732	1913095	313990	2211356
SRR912753	kernel	CML411	NA	1	35512195	32405927	2412572	559461	134235	28779559	5532474	1065927	23507102	14630796	2524002	289478	2306614
SRR912754	kernel	CML134	NA	1	35631324	31622709	2612185	1110857	285573	26575302	6339323	2431126	21336930	15449712	2071570	324089	3594165
SRR912755	kernel	CML415	NA	1	37563614	34179287	1923879	1134942	325506	29940075	6210814	1087219	24349784	16229091	2781680	316634	2457068
SRR912760	kernel	SY1052	NA	1	33844210	29534446	3094757	974718	240289	24490023	6004734	3109164	19121783	16768955	2521353	266384	2761666
SRR912761	kernel	CML139	NA	1	25818402	24027682	928751	764135	97834	20913649	3897293	909626	17566914	10757664	1795196	215483	1529769
SRR912782	kernel	CML422	NA	1	40055559	36772184	2129185	904624	249566	34448835	4114599	1242559	29222085	9067106	2579865	252069	1714430
SRR912783	kernel	CML162	NA	1	41311650	38151290	1991527	909104	259729	36786306	3028878	1236737	31951028	5087149	2008151	335482	2236026
SRR912784	kernel	SY1128	NA	1	34544749	31271324	2337552	719624	216249	27941867	5036207	1350426	22941506	11972634	2384519	313832	2226349
SRR912785	kernel	CML423	NA	1	26209901	24747378	877178	500394	84951	22603850	2655432	865668	19571904	5446125	1657284	230661	1591287
SRR912786	kernel	CML163	NA	1	31701931	29170546	1622375	755047	153963	27858358	2729518	960092	23951750	4328929	1531704	267351	2150350
SRR912787	kernel	SY3073	NA	1	40421196	37126317	1791349	1165285	338245	32453814	6558129	1071008	26518110	15224690	3296863	261269	1929288
SRR912788	kernel	CML426	NA	1	33162391	31322880	1170598	534550	134363	26979873	5147279	900876	22945102	13162370	2379983	295844	2211720
SRR912789	kernel	CML165	NA	1	31501649	29405672	1236158	703866	155953	28112697	1984779	1248220	24714796	3629019	1507243	254741	1727791
SRR912795	kernel	TIAN77	NA	1	39254846	35834985	2519799	703671	196391	29704121	6733538	2620796	23863874	17357292	3188424	299736	3096828
SRR912796	kernel	CML431	NA	1	34498574	31989846	1588251	743871	176606	29056552	4462255	803161	24667069	10755873	2073367	296486	2013588
SRR912800	kernel	CML169	NA	1	39885687	36900601	2190650	641112	153324	29831736	8296524	1604103	23772749	23464919	3686907	356417	1961306
SRR912821	kernel	TIE7922	NA	1	35135930	30886479	3106482	950858	192111	29120480	3284073	2539266	23869930	6846168	2087057	270672	2512022
SRR912822	kernel	CML170	NA	1	24188425	22530676	980614	566079	111056	20591927	2402972	1082470	17944362	3882188	1183578	199060	2069931
SRR912823	kernel	CML432	NA	1	35321704	32849525	1539180	789932	143067	29976680	4294701	907256	25695411	11761504	1948366	349782	1525994
SRR912824	kernel	CML171	NA	1	44051564	40700015	2001569	1068527	281453	37182035	5000223	1587853	31888075	6701280	2385754	348994	4297284
SRR912825	kernel	CML433	NA	1	37069518	33015209	3155058	693850	205401	26108091	7593398	3162628	20462230	24700363	3020938	333743	2968357
SRR912826	kernel	CML172	NA	1	22536474	20498964	1243958	605060	188492	18981664	2395837	970481	16387720	3394876	981325	166243	2057467
SRR912827	kernel	TY1	NA	1	40589087	36478332	2368522	1404342	337891	34753022	4320403	1177771	28986241	8624197	2262268	343110	2235386
SRR912848	kernel	CML454	NA	1	31722766	29994564	997087	630405	100710	26996375	3732837	892844	23677526	8505209	1695232	277493	1930491
SRR912849	kernel	CML189	NA	1	39199466	36756205	1474483	791444	177334	34728947	3186095	1107090	30476209	6351154	1942106	317962	2185016
SRR912850	kernel	TY11	NA	1	38991117	34760107	3031098	976564	223348	30888332	5765946	2113491	24270572	16030982	3209375	254724	2282898
SRR912851	kernel	CML191	NA	1	37081296	33731005	2423361	711496	215434	31857691	3977467	1030704	27011032	7063425	1874083	363977	2543278
SRR912852	kernel	TY2	NA	1	40859576	38074903	1464333	1186514	133826	33820992	5859653	1045105	28130270	12968832	3034368	435387	2534439
SRR912853	kernel	CML192	NA	1	38969610	36513455	1530363	749393	176399	33404051	3976564	1412596	28978617	7844092	2256146	337404	2701243
SRR912854	kernel	Z2018F	NA	1	41013938	38321514	1701790	773011	217623	35132886	3882746	1780683	30461455	8554288	2523744	376828	2055600
SRR912855	kernel	CML20	NA	1	34754781	32630009	1223112	780206	121454	29046645	4817633	769049	24987606	12200733	1999801	309577	1956247
SRR912856	kernel	TY3	NA	1	38354283	33459694	3432945	1156461	305183	30740762	4557672	2750666	23819592	12825814	3147572	305075	2462422
SRR912875	kernel	CML290	NA	1	40552647	37432703	1835713	1018244	265987	33301787	5955416	1029457	27161189	13725043	3293815	403818	2663045
SRR912876	kernel	ZAC546	NA	1	35222975	30473057	3177319	1163090	409509	27459205	4514013	2840248	21382756	11393747	2619687	227821	2804769
SRR912877	kernel	TY4	NA	1	35028176	31604330	1696934	1434070	292842	29648646	4169481	917206	24219152	9810483	2319866	377612	1800288
SRR912878	kernel	CML298	NA	1	31853565	29752897	1400580	581656	118432	23968800	6710077	1056256	20083864	14591051	2194155	247032	3043510
SRR912879	kernel	ZB648	NA	1	36878618	34638666	1422475	689344	128133	32332801	2982300	1435384	28196875	6149952	2041651	353672	2096884
SRR912881	kernel	CML304	NA	1	42695674	38718603	3017426	723286	236359	35722784	5603278	1133253	29447045	14471642	2689984	356930	2262935
SRR912882	kernel	TY5	NA	1	27248388	24813827	1641020	650638	142903	23055536	3382593	667356	19129271	7309301	1711798	239264	1483859
SRR912887	kernel	ZH68	NA	1	30715946	29248435	927717	442324	97470	27053886	2845455	719135	23246955	6183720	2335900	329964	1457634
SRR912888	kernel	CML31	NA	1	32776695	30753653	1299274	615908	107860	26866107	4911134	891594	22976813	10282561	1993688	239640	2690434
SRR912889	kernel	TY6	NA	1	36022481	31851416	3224156	741359	205550	27931881	4482343	3402707	22381014	12320451	2464145	330949	3096676
SRR912891	kernel	CML32	NA	1	31406017	29460864	1258852	586812	99489	26352448	3984856	969224	22309441	8453769	2328182	266309	1889997
SRR912892	kernel	ZHENG28	NA	1	30557361	28723589	1151348	583553	98871	26517390	3232381	708719	22970001	6940028	1774048	259386	1648965
SRR912893	kernel	U8112	NA	1	39906836	36898271	1967875	884424	156266	34486187	4423589	840794	28634187	10815523	3128353	334178	1742657
SRR912952	kernel	ZHENG29	NA	1	37777890	35063951	1601527	900227	212185	32775748	3980274	809683	28232956	7270062	2063317	293957	2408227
SRR912954	kernel	CML323	NA	1	37303565	33907556	2267140	887176	241693	32614798	3528448	918626	27185601	8613210	2272180	295881	1610700
SRR912955	kernel	W138	NA	1	30702487	28701458	1144193	722437	134399	24023863	5713973	830252	20064299	10994638	2184823	259344	2972069
SRR912958	kernel	WH413	NA	1	42767338	39140929	2491528	932900	201981	34998987	4927164	2639206	28900983	11933807	3130864	351265	3196419
SRR912960	kernel	WU109	NA	1	40583116	36177611	2998360	1096844	310301	32131710	5266028	2875077	25705640	14862570	2863102	336550	3176813
SRR912962	kernel	XI502	NA	1	27205761	26150074	544119	431822	79746	22199249	4210185	716581	19207462	9435861	1937080	245698	1943574
SRR912963	kernel	ZHENG30	NA	1	34368428	30317078	2796842	1004072	250436	27761604	4562540	1793848	21581014	12161664	2808103	290149	2184839
SRR912964	kernel	XUN971	NA	1	32502783	30154042	1289191	899601	159949	27417024	4387945	537865	22733778	10135972	2462924	243012	1317834
SRR912965	kernel	ZHENG32	NA	1	30088546	26838510	1686961	1256601	306474	23683132	4669667	1429273	18627684	11988861	2521426	255375	2153891
SRR912983	kernel	XZ698	NA	1	13266215	12304866	536570	301627	123152	10927733	1819067	396263	9182912	3821962	942390	129051	931181
SRR912984	kernel	ZHENG35	NA	1	28733338	27550619	617004	489054	76661	24951451	3257371	447855	21729447	7054980	1984484	266746	1462602
SRR912985	kernel	YE478	NA	1	32455177	29751255	1821010	676377	206535	27264561	4086511	897570	22788066	7575552	2182465	278053	2347318
SRR912986	kernel	YE515	NA	1	40035954	35728607	3233423	850271	223653	33329906	3562777	2919618	27585669	9993896	2230025	317945	2688977
SRR912987	kernel	ZHENG653	NA	1	41712624	38886564	1863154	739266	223640	34744030	5306029	1438925	29501703	12143205	2900426	321856	2105555
SRR913006	kernel	YE52106	NA	1	36245188	31724523	3058332	1053912	408421	29588168	4097324	2151275	23937787	9767797	2237242	291457	2414014
SRR913008	kernel	ZHI41	NA	1	24669933	22474456	1596378	494764	104335	20164386	2814024	1587188	17099024	7321827	1371101	225829	1544180
SRR913009	kernel	YE8001	NA	1	43262288	35918189	4983725	1720084	640290	32536758	5445766	4639474	25836059	12796937	3340321	343918	2455163
SRR913014	kernel	ZHONG69	NA	1	36342340	33021765	2094912	948058	277605	28754307	6097818	1212610	23626461	12002624	2355344	317364	3365387
SRR913015	kernel	YU374	NA	1	37533373	35210690	1496216	675350	151117	30653383	5768098	960775	26019179	12529278	2641234	256555	1983017
SRR913016	kernel	ZONG31	NA	1	38761945	34299295	2254401	1611134	597115	29495964	7201338	1467528	23386078	17468316	2889846	287638	2376820
SRR913040	kernel	ZZ01	NA	1	34911221	31602839	2426294	715858	166230	27056115	5805468	1883408	21379524	15715716	3051480	249832	2166314
SRR913041	kernel	ZZ03	NA	1	32322667	26919913	4638031	591922	172801	23624018	2734051	5791797	18673539	7227829	2593928	271287	3157607
