SampleID	Tissue	Genotype	Treatment	Replicate	paired
me18b_SRR5786245	root	B73	me18b|I	10	TRUE
me18b_SRR5786246	root	B73xMo17	me18b|III	1	TRUE
me18b_SRR5786247	root	B73xMo17	me18b|III	2	TRUE
me18b_SRR5786248	root	B73xOh43	me18b|III	1	TRUE
me18b_SRR5786249	root	B73xOh43	me18b|III	2	TRUE
me18b_SRR5786250	root	B73xOh43	me18b|III	3	TRUE
me18b_SRR5786251	root	B73xOh43	me18b|III	4	TRUE
me18b_SRR5786252	root	B73xW64A	me18b|III	1	TRUE
me18b_SRR5786253	root	B73xW64A	me18b|III	2	TRUE
me18b_SRR5786254	root	B73xW64A	me18b|III	3	TRUE
me18b_SRR5786255	root	B73xW64A	me18b|III	4	TRUE
me18b_SRR5786256	root	B73xA554	me18b|II	1	TRUE
me18b_SRR5786257	root	B73xA554	me18b|II	2	TRUE
me18b_SRR5786258	root	A554	me18b|II	1	TRUE
me18b_SRR5786259	root	A554	me18b|II	2	TRUE
me18b_SRR5786260	root	A554	me18b|II	3	TRUE
me18b_SRR5786261	root	A554	me18b|II	4	TRUE
me18b_SRR5786262	root	B73	me18b|Z2	11	TRUE
me18b_SRR5786264	root	B73xA554	me18b|II	3	TRUE
me18b_SRR5786265	root	B73xA554	me18b|II	4	TRUE
me18b_SRR5786266	root	B73xMo17	me18b|III	3	TRUE
me18b_SRR5786267	root	B73xMo17	me18b|III	4	TRUE
me18b_SRR5786268	root	B73xH99	me18b|III	1	TRUE
me18b_SRR5786269	root	B73xH99	me18b|III	2	TRUE
me18b_SRR5786270	root	B73xH99	me18b|III	3	TRUE
me18b_SRR5786271	root	B73xH99	me18b|III	4	TRUE
me18b_SRR5786272	root	B73xH84	me18b|III	1	TRUE
me18b_SRR5786273	root	B73xH84	me18b|III	2	TRUE
me18b_SRR5786274	root	B73xH84	me18b|III	3	TRUE
me18b_SRR5786275	root	B73xH84	me18b|III	4	TRUE
me18b_SRR5786276	root	B73xMo17	me18b|II	1	TRUE
me18b_SRR5786277	root	B73xMo17	me18b|II	2	TRUE
me18b_SRR5786278	root	B73xH84	me18b|II	1	TRUE
me18b_SRR5786279	root	B73xH84	me18b|II	2	TRUE
me18b_SRR5786280	root	B73xH84	me18b|II	3	TRUE
me18b_SRR5786281	root	B73xH84	me18b|II	4	TRUE
me18b_SRR5786282	root	B73xH99	me18b|II	1	TRUE
me18b_SRR5786283	root	B73xH99	me18b|II	2	TRUE
me18b_SRR5786284	root	B73xH99	me18b|II	3	TRUE
me18b_SRR5786285	root	B73xH99	me18b|II	4	TRUE
me18b_SRR5786286	root	W64A	me18b|III	1	TRUE
me18b_SRR5786287	root	W64A	me18b|III	2	TRUE
me18b_SRR5786288	root	Oh43	me18b|III	1	TRUE
me18b_SRR5786289	root	Oh43	me18b|III	2	TRUE
me18b_SRR5786290	root	B73xOh43	me18b|II	1	TRUE
me18b_SRR5786291	root	B73xOh43	me18b|II	2	TRUE
me18b_SRR5786292	root	B73xW64A	me18b|II	1	TRUE
me18b_SRR5786293	root	B73xW64A	me18b|II	2	TRUE
me18b_SRR5786294	root	B73xMo17	me18b|II	3	TRUE
me18b_SRR5786295	root	B73xMo17	me18b|II	4	TRUE
me18b_SRR5786296	root	B73xOh43	me18b|II	3	TRUE
me18b_SRR5786297	root	B73xOh43	me18b|II	4	TRUE
me18b_SRR5786298	root	B73xW64A	me18b|II	3	TRUE
me18b_SRR5786299	root	B73xW64A	me18b|II	4	TRUE
me18b_SRR5786300	root	B73xA554	me18b|I	1	TRUE
me18b_SRR5786301	root	B73xA554	me18b|I	2	TRUE
me18b_SRR5786302	root	A554	me18b|I	1	TRUE
me18b_SRR5786303	root	A554	me18b|I	2	TRUE
me18b_SRR5786304	root	B73xA554	me18b|I	3	TRUE
me18b_SRR5786305	root	B73xA554	me18b|I	4	TRUE
me18b_SRR5786306	root	B73	me18b|I	11	TRUE
me18b_SRR5786307	root	B73	me18b|I	12	TRUE
me18b_SRR5786308	root	A554	me18b|I	3	TRUE
me18b_SRR5786309	root	A554	me18b|I	4	TRUE
me18b_SRR5786310	root	Mo17	me18b|III	1	TRUE
me18b_SRR5786311	root	Mo17	me18b|III	2	TRUE
me18b_SRR5786312	root	H84	me18b|III	1	TRUE
me18b_SRR5786313	root	H84	me18b|III	2	TRUE
me18b_SRR5786314	root	H84	me18b|III	3	TRUE
me18b_SRR5786315	root	H84	me18b|III	4	TRUE
me18b_SRR5786316	root	H99	me18b|III	1	TRUE
me18b_SRR5786317	root	H99	me18b|III	2	TRUE
me18b_SRR5786318	root	H99	me18b|III	3	TRUE
me18b_SRR5786319	root	H99	me18b|III	4	TRUE
me18b_SRR5786320	root	B73xMo17	me18b|I	1	TRUE
me18b_SRR5786321	root	B73xMo17	me18b|I	2	TRUE
me18b_SRR5786322	root	B73xH84	me18b|I	1	TRUE
me18b_SRR5786323	root	B73xH84	me18b|I	2	TRUE
me18b_SRR5786324	root	B73xH84	me18b|I	3	TRUE
me18b_SRR5786325	root	B73xH84	me18b|I	4	TRUE
me18b_SRR5786326	root	B73xH99	me18b|I	1	TRUE
me18b_SRR5786327	root	B73xH99	me18b|I	2	TRUE
me18b_SRR5786328	root	B73xH99	me18b|I	3	TRUE
me18b_SRR5786329	root	B73xH99	me18b|I	4	TRUE
me18b_SRR5786330	root	W64A	me18b|II	1	TRUE
me18b_SRR5786331	root	W64A	me18b|II	2	TRUE
me18b_SRR5786332	root	Oh43	me18b|II	1	TRUE
me18b_SRR5786333	root	Oh43	me18b|II	2	TRUE
me18b_SRR5786334	root	W64A	me18b|II	3	TRUE
me18b_SRR5786335	root	W64A	me18b|II	4	TRUE
me18b_SRR5786336	root	Mo17	me18b|II	1	TRUE
me18b_SRR5786337	root	Mo17	me18b|II	2	TRUE
me18b_SRR5786338	root	Oh43	me18b|II	3	TRUE
me18b_SRR5786339	root	Oh43	me18b|II	4	TRUE
me18b_SRR5786340	root	B73xW64A	me18b|I	1	TRUE
me18b_SRR5786341	root	B73xW64A	me18b|I	2	TRUE
me18b_SRR5786342	root	B73xOh43	me18b|I	1	TRUE
me18b_SRR5786343	root	B73xOh43	me18b|I	2	TRUE
me18b_SRR5786344	root	B73xMo17	me18b|I	3	TRUE
me18b_SRR5786345	root	B73xMo17	me18b|I	4	TRUE
me18b_SRR5786346	root	B73xW64A	me18b|I	3	TRUE
me18b_SRR5786347	root	B73xW64A	me18b|I	4	TRUE
me18b_SRR5786348	root	B73xOh43	me18b|I	3	TRUE
me18b_SRR5786349	root	B73xOh43	me18b|I	4	TRUE
me18b_SRR5786350	root	Mo17	me18b|II	3	TRUE
me18b_SRR5786351	root	Mo17	me18b|II	4	TRUE
me18b_SRR5786352	root	H84	me18b|II	1	TRUE
me18b_SRR5786353	root	H84	me18b|II	2	TRUE
me18b_SRR5786354	root	H84	me18b|II	3	TRUE
me18b_SRR5786355	root	H84	me18b|II	4	TRUE
me18b_SRR5786356	root	H99	me18b|II	1	TRUE
me18b_SRR5786357	root	H99	me18b|II	2	TRUE
me18b_SRR5786358	root	H99	me18b|II	3	TRUE
me18b_SRR5786359	root	H99	me18b|II	4	TRUE
me18b_SRR5786360	root	Mo17	me18b|I	3	TRUE
me18b_SRR5786361	root	Mo17	me18b|I	4	TRUE
me18b_SRR5786362	root	H99	me18b|I	1	TRUE
me18b_SRR5786363	root	H99	me18b|I	2	TRUE
me18b_SRR5786364	root	H99	me18b|I	3	TRUE
me18b_SRR5786365	root	H99	me18b|I	4	TRUE
me18b_SRR5786366	root	H84	me18b|I	1	TRUE
me18b_SRR5786367	root	H84	me18b|I	2	TRUE
me18b_SRR5786368	root	H84	me18b|I	3	TRUE
me18b_SRR5786369	root	H84	me18b|I	4	TRUE
me18b_SRR5786370	root	B73xA554	me18b|II	3	TRUE
me18b_SRR5786371	root	B73xA554	me18b|III	4	TRUE
me18b_SRR5786372	root	A554	me18b|III	4	TRUE
me18b_SRR5786373	root	W64A	me18b|III	3	TRUE
me18b_SRR5786374	root	W64A	me18b|III	4	TRUE
me18b_SRR5786375	root	Oh43	me18b|III	3	TRUE
me18b_SRR5786376	root	Oh43	me18b|III	4	TRUE
me18b_SRR5786377	root	Mo17	me18b|III	3	TRUE
me18b_SRR5786378	root	Mo17	me18b|III	4	TRUE
me18b_SRR5796974	root	W64AxOh43	me18b|0	1	TRUE
me18b_SRR5796975	root	Oh43	me18b|0	1	TRUE
me18b_SRR5796976	root	Oh43xW64A	me18b|0	1	TRUE
me18b_SRR5796977	root	Oh43xW64A	me18b|0	2	TRUE
me18b_SRR5796978	root	Oh43xW64A	me18b|0	3	TRUE
me18b_SRR5796979	root	Oh43	me18b|0	2	TRUE
me18b_SRR5796980	root	Oh43xW64A	me18b|0	4	TRUE
me18b_SRR5796981	root	W64AxOh43	me18b|0	2	TRUE
me18b_SRR5796982	root	W64AxOh43	me18b|0	3	TRUE
me18b_SRR5796983	root	Oh43	me18b|0	3	TRUE
me18b_SRR5796984	root	W64A	me18b|0	1	TRUE
me18b_SRR5796985	root	W64A	me18b|0	2	TRUE
me18b_SRR5796986	root	W64A	me18b|0	3	TRUE
me18b_SRR5796987	root	Oh43	me18b|0	4	TRUE
me18b_SRR5796988	root	W64AxOh43	me18b|0	4	TRUE
me18b_SRR5796989	root	W64A	me18b|0	4	TRUE
