SampleID	Tissue	Genotype	Treatment	Replicate	paired
GH336	seedling_v2	GH336	NA	1	FALSE
GH338	seedling_v2	GH338	NA	1	FALSE
GH339	seedling_v2	GH339	NA	1	FALSE
GH341	seedling_v2	GH341	NA	1	FALSE
GH343	seedling_v2	GH343	NA	1	FALSE
GH345	seedling_v2	GH345	NA	1	FALSE
GH347	seedling_v2	GH347	NA	1	FALSE
GH348	seedling_v2	GH348	NA	1	FALSE
GH349	seedling_v2	GH349	NA	1	FALSE
GH350	seedling_v2	GH350	NA	1	FALSE
GH351	seedling_v2	GH351	NA	1	FALSE
GH353	seedling_v2	GH353	NA	1	FALSE
GH354	seedling_v2	GH354	NA	1	FALSE
GH355	seedling_v2	GH355	NA	1	FALSE
GH356	seedling_v2	GH356	NA	1	FALSE
GH357	seedling_v2	GH357	NA	1	FALSE
GH359	seedling_v2	GH359	NA	1	FALSE
GH360	seedling_v2	GH360	NA	1	FALSE
GH361	seedling_v2	GH361	NA	1	FALSE
GH363	seedling_v2	GH363	NA	1	FALSE
GH365	seedling_v2	GH365	NA	1	FALSE
GH366	seedling_v2	GH366	NA	1	FALSE
GH367	seedling_v2	GH367	NA	1	FALSE
GH370	seedling_v2	GH370	NA	1	FALSE
GH371	seedling_v2	GH371	NA	1	FALSE
GH373	seedling_v2	GH373	NA	1	FALSE
GH374	seedling_v2	GH374	NA	1	FALSE
GH376	seedling_v2	GH376	NA	1	FALSE
GH378	seedling_v2	GH378	NA	1	FALSE
GH380	seedling_v2	GH380	NA	1	FALSE
GH381	seedling_v2	GH381	NA	1	FALSE
GH383	seedling_v2	GH383	NA	1	FALSE
GH384	seedling_v2	GH384	NA	1	FALSE
GH385	seedling_v2	GH385	NA	1	FALSE
GH386	seedling_v2	GH386	NA	1	FALSE
GH387	seedling_v2	GH387	NA	1	FALSE
GH388	seedling_v2	GH388	NA	1	FALSE
GH389	seedling_v2	GH389	NA	1	FALSE
GH390	seedling_v2	GH390	NA	1	FALSE
GH392	seedling_v2	GH392	NA	1	FALSE
GH397	seedling_v2	GH397	NA	1	FALSE
GH399	seedling_v2	GH399	NA	1	FALSE
GH400	seedling_v2	GH400	NA	1	FALSE
GH401	seedling_v2	GH401	NA	1	FALSE
GH402	seedling_v2	GH402	NA	1	FALSE
GH403	seedling_v2	GH403	NA	1	FALSE
GH404	seedling_v2	GH404	NA	1	FALSE
GH405	seedling_v2	GH405	NA	1	FALSE
GH406	seedling_v2	GH406	NA	1	FALSE
GH407	seedling_v2	GH407	NA	1	FALSE
GH408	seedling_v2	GH408	NA	1	FALSE
GH409	seedling_v2	GH409	NA	1	FALSE
GH410	seedling_v2	GH410	NA	1	FALSE
GH411	seedling_v2	GH411	NA	1	FALSE
GH412	seedling_v2	GH412	NA	1	FALSE
GH413	seedling_v2	GH413	NA	1	FALSE
GH414	seedling_v2	GH414	NA	1	FALSE
GH415	seedling_v2	GH415	NA	1	FALSE
