SampleID	Tissue	Genotype	Treatment	Replicate	paired	spots	avgLength
SRR6827961	seedling	BSSSC0_022		1	TRUE	11900615	300
SRR6827962	seedling	DKMM402A		1	TRUE	30939492	302
SRR6827963	seedling	PHHB9		1	TRUE	26802271	302
SRR6827964	seedling	LH51		1	TRUE	33891985	302
SRR6827965	seedling	NC362		1	TRUE	28672242	302
SRR6827966	seedling	LH223		1	TRUE	28592446	302
SRR6827967	seedling	MS153		1	TRUE	32450565	302
SRR6827968	seedling	N201		1	TRUE	27948595	302
SRR6827969	seedling	ML606		1	TRUE	30034795	302
SRR6827970	seedling	PHH93		1	TRUE	10182068	300
SRR6827971	seedling	NC364		1	TRUE	26005629	302
SRR6827972	seedling	A797NW		1	TRUE	31619957	302
SRR6827973	seedling	LH220Ht		1	TRUE	9635627	300
SRR6827974	seedling	PHM10		1	TRUE	9617311	300
SRR6827975	seedling	PHW79		1	TRUE	10460304	300
SRR6827976	seedling	B91		1	TRUE	8494270	300
SRR6827977	seedling	PHW43		1	TRUE	8598080	300
