SampleID	Tissue	Genotype	Treatment	Replicate	paired	spots	avgLength
SRR5910118	GShoot	A554		1	FALSE	6178974	86
SRR5910119	GRoot	A554		1	FALSE	1876515	86
SRR5910120	L3Base	A554		1	FALSE	6058423	86
SRR5910121	LMAD	A556		1	FALSE	4714491	86
SRR5910122	LMAN	A556		1	FALSE	3694141	86
SRR5910123	GShoot	A556		1	FALSE	6881299	86
SRR5910652	GRoot	NC318		1	FALSE	7664821	86
SRR5910653	GShoot	NC318		1	FALSE	7688649	86
SRR5910654	L3Tip	NC318		1	FALSE	3920309	86
SRR5910655	L3Base	NC318		1	FALSE	3534371	86
SRR5910656	Kern	NC314		1	FALSE	6349825	90
SRR5910657	L3Tip	NC314		1	FALSE	4577246	86
SRR5910658	LMAN	NC318		1	FALSE	6697392	86
SRR5910659	LMAD	NC318		1	FALSE	5034569	85
SRR5910660	L3Base	ND246		1	FALSE	3406378	86
SRR5910661	L3Tip	ND246		1	FALSE	7882163	86
SRR5910662	Kern	ND246		1	FALSE	3584490	90
SRR5910663	LMAD	Oh7B		1	FALSE	11569818	85
SRR5910664	LMAD	ND246		1	FALSE	5703296	86
SRR5910665	LMAN	ND246		1	FALSE	1102078	86
SRR5910666	GShoot	ND246		1	FALSE	8367229	86
SRR5910667	GRoot	ND246		1	FALSE	6606829	86
SRR5910668	LMAN	Oh7B		1	FALSE	5258186	86
SRR5910669	GShoot	Oh7B		1	FALSE	4230916	86
SRR5910670	L3Base	M37W		1	FALSE	1646889	90
SRR5910671	L3Base	Ki44		1	FALSE	4713225	86
SRR5910672	GShoot	NC230		1	FALSE	8705235	86
SRR5910673	L3Tip	M37W		1	FALSE	3464092	90
SRR5910674	Kern	NC222		1	FALSE	7133389	90
SRR5910675	L3Tip	NC222		1	FALSE	4926512	90
SRR5910676	LMAN	NC230		1	FALSE	4951069	86
SRR5910677	LMAD	NC230		1	FALSE	6296863	85
SRR5910678	GRoot	NC222		1	FALSE	1618334	86
SRR5910679	LMAN	NC310		1	FALSE	6455485	86
SRR5910681	L3Base	NC222		1	FALSE	3403644	90
SRR5910682	GShoot	NC306		1	FALSE	4599776	86
SRR5910683	GRoot	NC306		1	FALSE	4598408	86
SRR5910684	L3Base	NC306		1	FALSE	6460373	86
SRR5910685	L3Tip	NC306		1	FALSE	5399865	86
SRR5910686	L3Tip	NC304		1	FALSE	5638513	86
SRR5910687	Kern	NC304		1	FALSE	6178421	90
SRR5910688	LMAN	NC306		1	FALSE	5027676	86
SRR5910689	LMAD	NC306		1	FALSE	5610503	85
SRR5910690	GShoot	Oh603		1	FALSE	5402243	86
SRR5910691	Kern	M37W		1	FALSE	4523916	90
SRR5910692	GRoot	Oh603		1	FALSE	5490789	86
SRR5910693	L3Base	NC302		1	FALSE	4162230	90
SRR5910694	LMAN	NC346		1	FALSE	6357083	86
SRR5910695	LMAN	Oh43E		1	FALSE	5039461	86
SRR5910696	GShoot	Oh43E		1	FALSE	5507350	86
SRR5910697	LMAD	NC360		1	FALSE	5319180	85
SRR5910698	L3Base	NC304		1	FALSE	4935225	86
SRR5910699	GRoot	NC304		1	FALSE	3324950	86
SRR5910700	L3Base	NC33		1	FALSE	5264395	86
SRR5910701	GRoot	NC33		1	FALSE	4149881	86
SRR5910702	Kern	NC33		1	FALSE	6289135	90
SRR5910703	L3Tip	NC33		1	FALSE	7648994	86
SRR5910704	LMAN	NC336		1	FALSE	8732916	86
SRR5910705	LMAD	NC336		1	FALSE	4287008	86
SRR5910706	GRoot	NC336		1	FALSE	3109437	86
SRR5910707	GShoot	NC336		1	FALSE	6968096	86
SRR5910708	L3Tip	NC336		1	FALSE	5330544	86
SRR5910709	L3Base	NC336		1	FALSE	5060154	86
SRR5910710	GShoot	NC358		1	FALSE	4460987	86
SRR5910711	GRoot	NC358		1	FALSE	4920403	86
SRR5910712	L3Tip	NC358		1	FALSE	4628560	86
SRR5910713	L3Base	NC358		1	FALSE	3212673	86
SRR5910714	Kern	NC358		1	FALSE	6488373	90
SRR5910715	LMAN	NC360		1	FALSE	7508036	86
SRR5910716	GShoot	NC360		1	FALSE	5224601	86
SRR5910717	GShoot	NC294		1	FALSE	5811233	86
SRR5910718	LMAD	NC294		1	FALSE	5430535	86
SRR5910719	L3Base	NC290A		1	FALSE	6440406	86
SRR5910720	L3Tip	NC290A		1	FALSE	4939022	86
SRR5910721	LMAN	NC294		1	FALSE	7783072	86
SRR5910722	Kern	NC290A		1	FALSE	7536084	90
SRR5910723	LMAD	NC290A		1	FALSE	4156325	86
SRR5910724	LMAN	NC290A		1	FALSE	8730586	86
SRR5910725	GRoot	NC290A		1	FALSE	6725669	86
SRR5910726	GShoot	NC290A		1	FALSE	5455354	86
SRR5910727	L3Base	NC328		1	FALSE	4784657	86
SRR5910728	L3Tip	NC328		1	FALSE	4849340	86
SRR5910729	Kern	NC328		1	FALSE	4050210	90
SRR5910730	LMAD	NC33		1	FALSE	4774684	86
SRR5910731	LMAN	NC328		1	FALSE	6985743	86
SRR5910732	LMAD	NC328		1	FALSE	4077859	86
SRR5910733	GShoot	NC328		1	FALSE	4227397	86
SRR5910734	GRoot	NC328		1	FALSE	4471244	86
SRR5910735	LMAN	NC33		1	FALSE	8133058	86
SRR5910736	GShoot	NC33		1	FALSE	3365432	86
SRR5910737	LMAN	NC358		1	FALSE	6346324	86
SRR5910738	LMAD	NC358		1	FALSE	5052989	86
SRR5910739	LMAN	Mp339		1	FALSE	6703781	86
SRR5910740	LMAD	Mp339		1	FALSE	5934602	85
SRR5910741	L3Base	Mo47		1	FALSE	5435940	86
SRR5910742	L3Tip	Mo47		1	FALSE	6546096	86
SRR5910743	GShoot	Mo_G		1	FALSE	5702238	86
SRR5910744	Kern	Mo47		1	FALSE	6370993	90
SRR5910745	L3Base	Mo		1	FALSE	6984192	86
SRR5910746	GRoot	Mo		1	FALSE	2012369	86
SRR5910747	Kern	Mo_G		1	FALSE	4583334	90
SRR5910748	L3Tip	Mo_G		1	FALSE	12136179	86
SRR5910749	LMAN	Mo18W		1	FALSE	7342030	86
SRR5910750	GShoot	Mo18W		1	FALSE	2456305	86
SRR5910751	GRoot	Mo18W		1	FALSE	3890675	86
SRR5910752	L3Base	Mo18W		1	FALSE	3528708	86
SRR5910753	L3Tip	Mo18W		1	FALSE	6701719	86
SRR5910754	Kern	Mo18W		1	FALSE	4273618	90
SRR5910755	L3Base	Mo24W		1	FALSE	4147904	86
SRR5910756	L3Tip	Mo24W		1	FALSE	2647394	86
SRR5910757	LMAN	Mo44		1	FALSE	5674164	86
SRR5910758	GShoot	Mo44		1	FALSE	4705840	86
SRR5910759	LMAD	NC222		1	FALSE	9689077	85
SRR5910760	LMAN	NC222		1	FALSE	7755668	86
SRR5910761	GRoot	N28Ht		1	FALSE	2205405	86
SRR5910762	L3Tip	N28Ht		1	FALSE	4010415	86
SRR5910763	L3Base	N28Ht		1	FALSE	3381931	86
SRR5910764	Kern	N28Ht		1	FALSE	5370115	90
SRR5910765	Kern	N192		1	FALSE	3719113	90
SRR5910766	LMAN	N28Ht		1	FALSE	6741948	86
SRR5910767	LMAD	N28Ht		1	FALSE	5225087	85
SRR5910768	GShoot	N28Ht		1	FALSE	5913434	86
SRR5910769	Kern	L317		1	FALSE	7540099	90
SRR5910770	L3Base	L317		1	FALSE	5237802	86
SRR5910771	LMAN	L578		1	FALSE	7341258	86
SRR5910772	LMAD	L578		1	FALSE	678860	86
SRR5910773	GShoot	L317		1	FALSE	5683745	86
SRR5910774	LMAD	L317		1	FALSE	4610305	86
SRR5910775	L3Tip	L317		1	FALSE	6054780	86
SRR5910776	GRoot	L317		1	FALSE	1597078	86
SRR5910777	GRoot	L578		1	FALSE	4010307	86
SRR5910778	GShoot	L578		1	FALSE	10294154	86
SRR5910779	LMAD	NC346		1	FALSE	7194306	85
SRR5910780	GRoot	NC302		1	FALSE	2418407	86
SRR5910781	L3Tip	NC302		1	FALSE	4539910	90
SRR5910783	LMAD	NC304		1	FALSE	6012412	86
SRR5910784	Kern	NC302		1	FALSE	3858370	90
SRR5910785	GShoot	NC304		1	FALSE	2957822	86
SRR5910786	LMAN	NC304		1	FALSE	7384494	86
SRR5910787	L3Tip	NC342		1	FALSE	6835021	86
SRR5910788	LMAD	NC344		1	FALSE	5953698	85
SRR5910789	GShoot	NC344		1	FALSE	3704844	86
SRR5910790	GRoot	NC344		1	FALSE	3924880	86
SRR5910791	LMAN	NC344		1	FALSE	5497491	86
SRR5910792	L3Base	NC344		1	FALSE	2384422	86
SRR5910793	L3Tip	NC344		1	FALSE	2504386	86
SRR5910794	Kern	NC344		1	FALSE	5224561	90
SRR5910795	Kern	Oh7B		1	FALSE	7063776	90
SRR5910796	L3Tip	Oh7B		1	FALSE	7606427	86
SRR5910797	L3Base	Oh7B		1	FALSE	5955431	86
SRR5910798	GRoot	Oh7B		1	FALSE	4424352	86
SRR5910799	L3Tip	Oh40B		1	FALSE	6326825	86
SRR5910800	GRoot	Oh40B		1	FALSE	7238178	86
SRR5910801	GShoot	Oh40B		1	FALSE	9548121	86
SRR5910802	LMAN	Oh40B		1	FALSE	5310459	86
SRR5910803	Kern	Oh40B		1	FALSE	6063768	90
SRR5910804	L3Base	Oh40B		1	FALSE	5975139	86
SRR5910805	LMAD	NC258		1	FALSE	6479643	85
SRR5910806	LMAN	NC258		1	FALSE	5504638	86
SRR5910807	GShoot	NC258		1	FALSE	5659236	86
SRR5910808	GRoot	NC258		1	FALSE	1753877	86
SRR5910809	L3Tip	NC250		1	FALSE	4533062	86
SRR5910810	L3Base	NC250		1	FALSE	8578838	86
SRR5910811	Kern	NC250		1	FALSE	8396986	90
SRR5910812	Kern	NC250		2	FALSE	5108571	90
SRR5910813	L3Tip	NC258		1	FALSE	6169365	86
SRR5910814	L3Base	NC258		1	FALSE	4475005	86
SRR5910815	LMAN	NC302		1	FALSE	9141095	86
SRR5910816	Kern	Mo45		1	FALSE	4546306	90
SRR5910817	LMAN	Mo46		1	FALSE	7598999	86
SRR5910818	L3Base	NC314		1	FALSE	2917406	86
SRR5910819	GRoot	Mo46		1	FALSE	5875702	86
SRR5910820	L3Base	Mo46		1	FALSE	5505557	86
SRR5910821	L3Tip	Mo46		1	FALSE	5796784	86
SRR5910822	LMAN	Mo47		1	FALSE	2593729	86
SRR5910823	LMAD	Mo47		1	FALSE	6816930	86
SRR5910824	GShoot	Mo47		1	FALSE	7587684	86
SRR5910825	GRoot	Mo47		1	FALSE	2172177	86
SRR5910826	GRoot	NC310		1	FALSE	8759179	86
SRR5910827	GShoot	NC310		1	FALSE	5679518	86
SRR5910828	GShoot	NC314		1	FALSE	5335363	86
SRR5910829	LMAD	NC314		1	FALSE	5343009	85
SRR5910830	LMAN	NC314		1	FALSE	9007087	86
SRR5910831	Kern	NC310		1	FALSE	4352220	90
SRR5910832	L3Tip	NC362		1	FALSE	5768160	86
SRR5910833	GRoot	NC362		1	FALSE	1486341	86
SRR5910834	GShoot	NC362		1	FALSE	5895059	86
SRR5910835	LMAN	NC362		1	FALSE	6214536	86
SRR5910836	Kern	NC360		1	FALSE	14364636	90
SRR5910837	L3Tip	NC360		1	FALSE	5418847	86
SRR5910838	L3Base	NC360		1	FALSE	6925069	86
SRR5910839	GRoot	NC360		1	FALSE	4236936	86
SRR5910840	Kern	NC362		1	FALSE	5285561	90
SRR5910841	L3Base	NC362		1	FALSE	4332201	86
SRR5910842	Kern	NC300		1	FALSE	23791757	90
SRR5910843	LMAD	NC302		1	FALSE	7872754	85
SRR5910844	L3Base	NC296		1	FALSE	7059643	86
SRR5910845	L3Tip	NC296		1	FALSE	8396962	86
SRR5910846	GShoot	NC302		1	FALSE	11605813	86
SRR5910847	GRoot	NC294		1	FALSE	12181749	86
SRR5910848	L3Tip	NC294		1	FALSE	5432251	86
SRR5910849	L3Base	NC294		1	FALSE	4668226	86
SRR5910850	Kern	NC294		1	FALSE	6847643	90
SRR5910851	LMAD	NC296		1	FALSE	4666651	86
SRR5910852	GShoot	NC296		1	FALSE	4028811	86
SRR5910853	GRoot	NC296		1	FALSE	4615608	86
SRR5910854	LMAN	NC296		1	FALSE	9712267	86
SRR5910855	LMAN	NC326		1	FALSE	5070917	86
SRR5910856	Kern	NC324		1	FALSE	6802306	90
SRR5910857	L3Tip	NC324		1	FALSE	5498404	86
SRR5910858	L3Base	NC324		1	FALSE	4556767	86
SRR5910859	L3Base	NC326		1	FALSE	4797057	86
SRR5910860	GRoot	NC326		1	FALSE	5318594	86
SRR5910861	GShoot	NC326		1	FALSE	5199561	86
SRR5910862	LMAD	NC326		1	FALSE	3980704	85
SRR5910863	GRoot	Oh43E		1	FALSE	4341295	86
SRR5910864	L3Base	Oh43E		1	FALSE	6050789	86
SRR5910865	Kern	NC326		1	FALSE	5941281	90
SRR5910866	L3Tip	NC326		1	FALSE	2265582	86
SRR5910867	LMAN	Oh603		1	FALSE	9028057	86
SRR5910868	LMAD	Oh603		1	FALSE	3529175	86
SRR5910869	L3Tip	Oh43E		1	FALSE	7878647	86
SRR5910870	Kern	Oh43E		1	FALSE	4696468	90
SRR5910872	Kern	NC368		1	FALSE	5783071	90
SRR5910873	L3Tip	NC350		1	FALSE	4506656	86
SRR5910874	L3Base	NC350		1	FALSE	5309399	86
SRR5910875	GShoot	NC350		1	FALSE	4136386	86
SRR5910876	GRoot	NC350		1	FALSE	4919722	86
SRR5910877	LMAD	NC350		1	FALSE	6761115	85
SRR5910878	LMAN	NC350		1	FALSE	5237860	86
SRR5910879	L3Tip	NC348		1	FALSE	5112663	86
SRR5910880	Kern	NC348		1	FALSE	6212572	90
SRR5910881	LMAD	NC352		1	FALSE	4395923	86
SRR5910882	LMAN	NC352		1	FALSE	7483124	86
SRR5910883	LMAN	MS1334		1	FALSE	5089347	86
SRR5910884	L3Tip	NC368		1	FALSE	4999937	86
SRR5910885	L3Base	NC368		1	FALSE	3868263	86
SRR5910886	GRoot	NC368		1	FALSE	8061010	86
SRR5910887	L3Tip	N192		1	FALSE	5787350	86
SRR5910888	L3Base	N192		1	FALSE	6353330	86
SRR5910890	LMAD	N192		1	FALSE	5782439	86
SRR5910891	Kern	Mt42		1	FALSE	7103613	90
SRR5910892	L3Tip	Mt42		1	FALSE	5937751	86
SRR5910893	GRoot	N192		1	FALSE	10152890	86
SRR5910894	GShoot	N192		1	FALSE	7413812	86
SRR5910895	LMAN	N192		1	FALSE	3760511	86
SRR5910896	L3Base	N192		2	FALSE	5469256	86
SRR5910897	L3Base	M14		1	FALSE	6526645	90
SRR5910899	GShoot	M14		1	FALSE	5051796	86
SRR5910900	GRoot	M14		1	FALSE	4524204	86
SRR5910901	Kern	L578		1	FALSE	4596831	90
SRR5910902	LMAN	M14		1	FALSE	3675463	86
SRR5910903	L3Base	L578		1	FALSE	4675182	86
SRR5910904	L3Tip	L578		1	FALSE	7297238	86
SRR5910905	L3Tip	M14		1	FALSE	4899232	90
SRR5910906	Kern	M14		1	FALSE	4632654	90
SRR5910907	GShoot	NC342		1	FALSE	4025496	86
SRR5910908	LMAD	NC342		1	FALSE	4882048	85
SRR5910909	LMAN	NC342		1	FALSE	4842054	86
SRR5910910	Kern	NC340		1	FALSE	5995505	90
SRR5910911	L3Tip	NC340		1	FALSE	4233252	86
SRR5910912	L3Base	NC340		1	FALSE	7060734	86
SRR5910913	GRoot	NC340		1	FALSE	5390415	86
SRR5910914	GShoot	NC340		1	FALSE	3620967	86
SRR5910915	LMAD	NC366		1	FALSE	5466080	86
SRR5910916	LMAN	NC366		1	FALSE	8283633	86
SRR5910917	L3Base	NC364		1	FALSE	4002764	86
SRR5910918	Kern	NC364		1	FALSE	3481274	90
SRR5910919	GRoot	NC364		1	FALSE	4065008	86
SRR5910920	L3Tip	NC364		1	FALSE	4572253	86
SRR5910921	L3Base	NC342		1	FALSE	6512893	86
SRR5910922	GRoot	NC342		1	FALSE	3321093	86
SRR5910923	GShoot	Mo46		1	FALSE	6869858	86
SRR5910924	GRoot	NC314		1	FALSE	6287599	86
SRR5910925	LMAD	MS1334		1	FALSE	4832303	86
SRR5910926	L3Base	NC310		1	FALSE	5324363	86
SRR5910927	L3Tip	NC310		1	FALSE	6381639	86
SRR5910928	L3Tip	NC250		2	FALSE	6130640	86
SRR5910929	L3Base	NC250		2	FALSE	4839175	86
SRR5910930	LMAD	Mo1W		1	FALSE	5579398	86
SRR5910931	GRoot	NC238		1	FALSE	5003149	86
SRR5910932	L3Tip	NC238		1	FALSE	4443240	86
SRR5910933	L3Base	NC238		1	FALSE	3651206	86
SRR5910934	Kern	NC238		1	FALSE	4760723	90
SRR5910935	LMAN	NC250		1	FALSE	7022147	86
SRR5910936	LMAD	NC250		1	FALSE	5576646	85
SRR5910937	GShoot	NC250		1	FALSE	4506211	86
SRR5910938	GRoot	NC250		1	FALSE	5044847	86
SRR5910939	GRoot	NC260		1	FALSE	5082832	86
SRR5910940	GShoot	NC260		1	FALSE	4035994	86
SRR5910941	LMAN	NC260		1	FALSE	5752381	86
SRR5910942	Kern	NC258		1	FALSE	5611660	90
SRR5910943	LMAN	NC262		1	FALSE	6823582	86
SRR5910944	Kern	NC260		1	FALSE	4777025	90
SRR5910945	L3Tip	NC260		1	FALSE	10968916	86
SRR5910946	L3Base	NC260		1	FALSE	6941860	86
SRR5910947	Kern	Mo1W		1	FALSE	5539434	90
SRR5910948	GShoot	NC262		1	FALSE	5969965	86
SRR5910949	LMAD	NC262		1	FALSE	3383496	85
SRR5910950	L3Base	Mo1W		1	FALSE	8820546	86
SRR5910951	L3Tip	Mo45		1	FALSE	3878173	86
SRR5910952	L3Base	Mo45		1	FALSE	5099081	86
SRR5910953	GRoot	Mo45		1	FALSE	1730554	86
SRR5910954	GShoot	Mo45		1	FALSE	5105985	86
SRR5910955	LMAD	Mo45		1	FALSE	4574917	86
SRR5910956	LMAN	Mo45		1	FALSE	5586986	86
SRR5910957	Kern	Mo44		1	FALSE	5280291	90
SRR5910958	L3Base	Mo44		1	FALSE	7860704	86
SRR5910959	L3Tip	Mo44		1	FALSE	5553990	86
SRR5910960	GRoot	Mo44		1	FALSE	5298628	86
SRR5910961	GRoot	MS153		1	FALSE	3614796	86
SRR5910962	L3Base	MS153		1	FALSE	5344374	86
SRR5910963	L3Base	MS1334		1	FALSE	4051292	86
SRR5910964	L3Tip	MS1334		1	FALSE	6486803	86
SRR5910965	GShoot	MS1334		1	FALSE	6871946	86
SRR5910966	GRoot	MS1334		1	FALSE	3234961	86
SRR5910967	LMAD	MS153		1	FALSE	5092756	86
SRR5910968	GShoot	MS153		1	FALSE	4002980	86
SRR5910969	Kern	MS1334		1	FALSE	7436897	90
SRR5910970	LMAN	MS153		1	FALSE	3042308	86
SRR5910971	LMAN	NC236		1	FALSE	7891723	86
SRR5910972	LMAD	NC236		1	FALSE	4204280	86
SRR5910973	LMAN	Mo1W		1	FALSE	6859639	86
SRR5910974	L3Base	NC352		1	FALSE	8083229	86
SRR5910975	L3Tip	NC352		1	FALSE	9854759	86
SRR5910976	GShoot	NC352		1	FALSE	6117997	86
SRR5910977	GRoot	NC352		1	FALSE	1459805	86
SRR5910978	GShoot	NC354		1	FALSE	3174660	86
SRR5910979	GRoot	NC354		1	FALSE	6413753	86
SRR5910980	Kern	NC352		1	FALSE	9650360	90
SRR5910981	LMAD	NC354		1	FALSE	7842787	85
SRR5910982	LMAN	NC354		1	FALSE	6125893	86
SRR5910983	L3Base	NC354		1	FALSE	5879987	90
SRR5910984	Kern	MEF156-55-2		1	FALSE	2961205	90
SRR5910985	GRoot	NC262		1	FALSE	5962536	86
SRR5910986	LMAN	NC238		1	FALSE	5409211	86
SRR5910987	GShoot	Mo1W		1	FALSE	6175699	86
SRR5910988	Kern	NC296A		1	FALSE	2366549	90
SRR5910989	L3Tip	NC296A		1	FALSE	6780306	86
SRR5910990	L3Base	NC296A		1	FALSE	6199818	86
SRR5910991	GRoot	NC296A		1	FALSE	4286753	86
SRR5910992	GShoot	NC296A		1	FALSE	6907208	86
SRR5910993	LMAN	NC296A		1	FALSE	8489959	86
SRR5910994	GShoot	NC324		1	FALSE	5459957	86
SRR5910995	GRoot	NC324		1	FALSE	3754870	86
SRR5910996	LMAN	NC324		1	FALSE	6061685	86
SRR5910997	LMAD	NC324		1	FALSE	4348283	86
SRR5910998	L3Base	NC320		1	FALSE	4932425	86
SRR5910999	Kern	NC320		1	FALSE	6227000	90
SRR5911000	GRoot	NC320		1	FALSE	4565105	86
SRR5911001	L3Tip	NC320		1	FALSE	5382499	86
SRR5911002	LMAN	NC320		1	FALSE	5110947	86
SRR5911003	GShoot	NC320		1	FALSE	4092813	86
SRR5911004	LMAD	P39		1	FALSE	4723026	86
SRR5911005	L3Tip	Os420		1	FALSE	7178152	86
SRR5911006	L3Tip	Oh603		1	FALSE	8363203	86
SRR5911007	L3Base	Oh603		1	FALSE	4512116	86
SRR5911008	LMAN	Os420		1	FALSE	5747120	86
SRR5911009	Kern	Oh603		1	FALSE	5309788	90
SRR5911010	GShoot	Os420		1	FALSE	4232752	86
SRR5911011	LMAD	Os420		1	FALSE	5525831	85
SRR5911012	L3Base	Os420		1	FALSE	13591112	86
SRR5911013	GRoot	Os420		1	FALSE	2871811	86
SRR5911014	LMAD	NC296A		1	FALSE	7455412	85
SRR5911015	L3Tip	Mo1W		1	FALSE	6181487	86
SRR5911016	Kern	NC296		1	FALSE	4346192	90
SRR5911017	GRoot	Mo1W		1	FALSE	1883278	86
SRR5911018	L3Base	NC298		1	FALSE	6638620	86
SRR5911019	L3Tip	NC298		1	FALSE	6077085	86
SRR5911020	LMAD	NC348		1	FALSE	8811507	85
SRR5911021	Kern	NC346		1	FALSE	5350314	90
SRR5911022	GShoot	NC348		1	FALSE	8214931	86
SRR5911023	LMAN	NC348		1	FALSE	7010983	86
SRR5911024	GRoot	NC346		1	FALSE	2183096	86
SRR5911025	GShoot	NC346		1	FALSE	5581445	86
SRR5911026	L3Tip	NC346		1	FALSE	5422315	86
SRR5911027	L3Base	NC346		1	FALSE	3554079	86
SRR5911028	L3Base	NC348		1	FALSE	3812651	86
SRR5911029	GRoot	NC348		1	FALSE	1963904	86
SRR5911030	GRoot	NC232		1	FALSE	8056314	86
SRR5911031	L3Tip	NC232		1	FALSE	5293318	86
SRR5911032	LMAN	NC232		1	FALSE	7348897	86
SRR5911033	GShoot	NC232		1	FALSE	7856166	86
SRR5911034	Kern	NC230		1	FALSE	6870580	90
SRR5911035	LMAD	NC232		1	FALSE	1653048	85
SRR5911036	L3Base	NC230		1	FALSE	4720854	86
SRR5911037	L3Tip	NC230		1	FALSE	7321627	86
SRR5911038	GShoot	NC366		1	FALSE	6702462	86
SRR5911039	L3Base	NC232		1	FALSE	4787964	86
SRR5911040	Kern	NC232		1	FALSE	3269125	90
SRR5911041	L3Base	M162W		1	FALSE	6001471	86
SRR5911042	GRoot	M162W		1	FALSE	3565172	86
SRR5911043	LMAN	M162W		1	FALSE	6728550	86
SRR5911044	LMAD	M162W		1	FALSE	6939230	85
SRR5911045	LMAN	M37W		1	FALSE	6123638	86
SRR5911046	LMAD	M37W		1	FALSE	5759336	85
SRR5911047	Kern	M162W		1	FALSE	5449839	90
SRR5911048	L3Tip	M162W		1	FALSE	8036094	86
SRR5911049	GRoot	M37W		1	FALSE	3108992	86
SRR5911050	GShoot	M37W		1	FALSE	6765158	86
SRR5911051	LMAN	NC364		1	FALSE	4514274	86
SRR5911052	GShoot	NC364		1	FALSE	5176849	86
SRR5911053	GRoot	NC366		1	FALSE	2568853	86
SRR5911054	LMAN	NC338		1	FALSE	7410718	86
SRR5911055	GShoot	NC338		1	FALSE	4882730	86
SRR5911056	Kern	NC336		1	FALSE	4658474	90
SRR5911057	LMAD	NC338		1	FALSE	4024964	86
SRR5911058	L3Tip	NC338		1	FALSE	9662514	86
SRR5911059	Kern	NC338		1	FALSE	6348995	90
SRR5911060	GRoot	NC338		1	FALSE	5847578	86
SRR5911061	L3Base	NC338		1	FALSE	6363754	86
SRR5911062	GShoot	NC368		1	FALSE	7261849	86
SRR5911063	LMAD	NC368		1	FALSE	3410481	86
SRR5911064	LMAN	NC340		1	FALSE	6304245	85
SRR5911065	LMAD	NC340		1	FALSE	4941403	86
SRR5911066	L3Base	NC366		1	FALSE	5850994	86
SRR5911067	L3Tip	NC366		1	FALSE	4992629	86
SRR5911068	LMAN	NC368		1	FALSE	9870641	86
SRR5911069	Kern	NC366		1	FALSE	4141718	90
SRR5911070	LMAD	NC238		1	FALSE	7678237	86
SRR5911071	Kern	NC236		1	FALSE	5246352	90
SRR5911072	L3Base	NC236		1	FALSE	8387100	86
SRR5911073	L3Tip	NC236		1	FALSE	7522000	86
SRR5911074	GRoot	NC236		1	FALSE	2811841	86
SRR5911075	GShoot	NC236		1	FALSE	4904422	86
SRR5911076	L3Tip	NC264		1	FALSE	5727588	86
SRR5911077	Kern	NC264		1	FALSE	4333891	90
SRR5911078	GShoot	NC264		1	FALSE	3749241	86
SRR5911079	GRoot	NC264		1	FALSE	2541732	86
SRR5911080	LMAN	NC264		1	FALSE	6124302	86
SRR5911081	LMAD	NC264		1	FALSE	4597890	86
SRR5911082	L3Base	NC262		1	FALSE	4545614	86
SRR5911083	Kern	NC262		1	FALSE	6739032	90
SRR5911084	GShoot	NC238		1	FALSE	3804062	86
SRR5911085	L3Tip	NC262		1	FALSE	5169464	86
SRR5911086	Kern	NC306		1	FALSE	7109643	90
SRR5911087	GShoot	NC222		1	FALSE	5250609	86
SRR5911088	LMAD	MEF156-55-2		1	FALSE	3870297	86
SRR5911089	LMAN	MEF156-55-2		1	FALSE	4576665	86
SRR5911090	GShoot	MEF156-55-2		1	FALSE	3448482	86
SRR5911091	GRoot	MEF156-55-2		1	FALSE	4213921	86
SRR5911092	GRoot	NC230		1	FALSE	5063667	86
SRR5911093	LMAN	Mt42		1	FALSE	6171021	86
SRR5911094	L3Base	Mt42		1	FALSE	7702622	86
SRR5911095	L3Base	Mp339		1	FALSE	8919519	86
SRR5911096	L3Tip	Mp339		1	FALSE	11430186	86
SRR5911097	GShoot	Mp339		1	FALSE	5782705	86
SRR5911098	GRoot	Mp339		1	FALSE	1731969	86
SRR5911099	LMAD	Mt42		1	FALSE	5334764	86
SRR5911100	GRoot	Mt42		1	FALSE	6947945	86
SRR5911101	Kern	Mp339		1	FALSE	3988686	90
SRR5911102	GShoot	Mt42		1	FALSE	4644428	86
SRR5911103	L3Tip	Mo17		1	FALSE	6202989	90
SRR5911105	L3Base	Mo17		1	FALSE	6803149	90
SRR5911106	GRoot	Mo17		1	FALSE	4722596	86
SRR5911107	GShoot	Mo17		1	FALSE	4495609	86
SRR5911108	LMAN	Mo17		1	FALSE	6067040	86
SRR5911109	Kern	MS153		1	FALSE	5244292	90
SRR5911110	L3Tip	MEF156-55-2		1	FALSE	2744838	86
SRR5911111	LMAD	Mo18W		1	FALSE	4638682	86
SRR5911112	Kern	Mo17		1	FALSE	4708620	90
SRR5911113	GRoot	Ki44		1	FALSE	5739665	86
SRR5911114	L3Base	MEF156-55-2		1	FALSE	5748490	86
SRR5911116	L3Base	Ki44		2	FALSE	8090473	86
SRR5911117	LMAN	Ki44		1	FALSE	4460351	86
SRR5911118	GShoot	Ki44		1	FALSE	4052933	86
SRR5911119	L3Tip	Ki43		1	FALSE	6556139	86
SRR5911120	L3Base	Ki43		1	FALSE	5907609	86
SRR5911121	Kern	Ki43		1	FALSE	6677348	90
SRR5911122	LMAD	Ki44		1	FALSE	4082838	86
SRR5911123	L3Tip	MS153		1	FALSE	7953503	86
SRR5911124	Kern	Ky21		1	FALSE	9105242	90
SRR5911125	LMAN	L317		1	FALSE	3299152	85
SRR5911126	L3Tip	Ki44		1	FALSE	3853910	86
SRR5911127	Kern	Ki44		1	FALSE	6074225	90
