SampleID	Tissue	Genotype	Treatment	Replicate	paired
SRR1515870	seedling_v2	GH835		1	FALSE
SRR1515871	seedling_v2	GH836		1	FALSE
SRR1515872	seedling_v2	GH837		1	FALSE
SRR1515873	seedling_v2	GH839		1	FALSE
SRR1515874	seedling_v2	GH840		1	FALSE
SRR1515875	seedling_v2	GH841		1	FALSE
SRR1515876	seedling_v2	GH842		1	FALSE
SRR1515877	seedling_v2	GH843		1	FALSE
SRR1515878	seedling_v2	GH844		1	FALSE
SRR1515879	seedling_v2	GH845		1	FALSE
SRR1515880	seedling_v2	GH846		1	FALSE
SRR1515881	seedling_v2	GH847		1	FALSE
SRR1515883	seedling_v2	GH850		1	FALSE
SRR1515884	seedling_v2	GH851		1	FALSE
SRR1515885	seedling_v2	GH852		1	FALSE
SRR1515886	seedling_v2	GH853		1	FALSE
SRR1515887	seedling_v2	GH854		1	FALSE
SRR1515888	seedling_v2	GH855		1	FALSE
SRR1515889	seedling_v2	GH856		1	FALSE
SRR1515890	seedling_v2	GH857		1	FALSE
SRR1515891	seedling_v2	GH859		1	FALSE
SRR1515892	seedling_v2	GH860		1	FALSE
SRR1515893	seedling_v2	GH861		1	FALSE
SRR1515894	seedling_v2	GH862		1	FALSE
SRR1515895	seedling_v2	GH863		1	FALSE
SRR1515896	seedling_v2	GH864		1	FALSE
SRR1515897	seedling_v2	GH865		1	FALSE
SRR1515898	seedling_v2	GH866		1	FALSE
SRR1515899	seedling_v2	GH867		1	FALSE
SRR1515900	seedling_v2	GH868		1	FALSE
SRR1515901	seedling_v2	GH869		1	FALSE
SRR1515902	seedling_v2	GH871		1	FALSE
SRR1515903	seedling_v2	GH872		1	FALSE
SRR1515904	seedling_v2	GH873		1	FALSE
SRR1515905	seedling_v2	GH874		1	FALSE
SRR1515906	seedling_v2	GH875		1	FALSE
SRR1515907	seedling_v2	GH876		1	FALSE
SRR1515908	seedling_v2	GH878		1	FALSE
SRR1515909	seedling_v2	GH879		1	FALSE
SRR1515910	seedling_v2	GH880		1	FALSE
SRR1515911	seedling_v2	GH881		1	FALSE
SRR1515912	seedling_v2	GH882		1	FALSE
SRR1515913	seedling_v2	GH883		1	FALSE
SRR1515914	seedling_v2	GH886		1	FALSE
SRR1515915	seedling_v2	GH889		1	FALSE
SRR1515916	seedling_v2	GH890		1	FALSE
SRR1515917	seedling_v2	GH891		1	FALSE
SRR1515918	seedling_v2	GH896		1	FALSE
SRR1515919	seedling_v2	GH897		1	FALSE
SRR1515920	seedling_v2	GH898		1	FALSE
SRR1515921	seedling_v2	GH900		1	FALSE
SRR1515922	seedling_v2	GH901		1	FALSE
SRR1515923	seedling_v2	GH902		1	FALSE
SRR1515924	seedling_v2	GH904		1	FALSE
SRR1515925	seedling_v2	GH905		1	FALSE
SRR1515926	seedling_v2	GH906		1	FALSE
