mid	gid	funcat	opt
trans-eQTL.hs36	Zm00001d032615		trans-eQTL
trans-eQTL.hs36	Zm00001d042582		trans-eQTL
trans-eQTL.hs36	Zm00001d006166		trans-eQTL
trans-eQTL.hs36	Zm00001d015549		trans-eQTL
trans-eQTL.hs36	Zm00001d029868		trans-eQTL
trans-eQTL.hs36	Zm00001d015705		trans-eQTL
trans-eQTL.hs36	Zm00001d013526		trans-eQTL
trans-eQTL.hs36	Zm00001d049809		trans-eQTL
trans-eQTL.hs36	Zm00001d034659		trans-eQTL
trans-eQTL.hs36	Zm00001d047349		trans-eQTL
trans-eQTL.hs36	Zm00001d039006		trans-eQTL
trans-eQTL.hs36	Zm00001d005346		trans-eQTL
trans-eQTL.hs36	Zm00001d040163		trans-eQTL
trans-eQTL.hs36	Zm00001d013651		trans-eQTL
trans-eQTL.hs36	Zm00001d015366		trans-eQTL
trans-eQTL.hs36	Zm00001d015477		trans-eQTL
trans-eQTL.hs36	Zm00001d014192		trans-eQTL
trans-eQTL.hs36	Zm00001d037606		trans-eQTL
trans-eQTL.hs36	Zm00001d035747		trans-eQTL
trans-eQTL.hs36	Zm00001d041870		trans-eQTL
trans-eQTL.hs36	Zm00001d014019		trans-eQTL
trans-eQTL.hs36	Zm00001d049956		trans-eQTL
trans-eQTL.hs36	Zm00001d008850		trans-eQTL
trans-eQTL.hs36	Zm00001d041707		trans-eQTL
trans-eQTL.hs36	Zm00001d032308		trans-eQTL
trans-eQTL.hs36	Zm00001d042329		trans-eQTL
trans-eQTL.hs36	Zm00001d033422		trans-eQTL
trans-eQTL.hs36	Zm00001d043059		trans-eQTL
trans-eQTL.hs36	Zm00001d038047		trans-eQTL
trans-eQTL.hs36	Zm00001d012889		trans-eQTL
trans-eQTL.hs37	Zm00001d047028		trans-eQTL
trans-eQTL.hs37	Zm00001d047908		trans-eQTL
trans-eQTL.hs37	Zm00001d013999		trans-eQTL
trans-eQTL.hs37	Zm00001d039379		trans-eQTL
trans-eQTL.hs37	Zm00001d043229		trans-eQTL
trans-eQTL.hs37	Zm00001d033557		trans-eQTL
trans-eQTL.hs37	Zm00001d045085		trans-eQTL
trans-eQTL.hs37	Zm00001d000166		trans-eQTL
trans-eQTL.hs37	Zm00001d036533		trans-eQTL
trans-eQTL.hs37	Zm00001d002326		trans-eQTL
trans-eQTL.hs37	Zm00001d029750		trans-eQTL
trans-eQTL.hs37	Zm00001d044175		trans-eQTL
trans-eQTL.hs37	Zm00001d001786		trans-eQTL
trans-eQTL.hs37	Zm00001d043703		trans-eQTL
trans-eQTL.hs37	Zm00001d000346		trans-eQTL
trans-eQTL.hs37	Zm00001d039883		trans-eQTL
trans-eQTL.hs37	Zm00001d051660		trans-eQTL
trans-eQTL.hs37	Zm00001d012034		trans-eQTL
trans-eQTL.hs37	Zm00001d010406		trans-eQTL
trans-eQTL.hs37	Zm00001d031648		trans-eQTL
trans-eQTL.hs37	Zm00001d004790		trans-eQTL
trans-eQTL.hs37	Zm00001d044673		trans-eQTL
trans-eQTL.hs37	Zm00001d011412		trans-eQTL
trans-eQTL.hs37	Zm00001d041323		trans-eQTL
trans-eQTL.hs37	Zm00001d016856		trans-eQTL
trans-eQTL.hs37	Zm00001d011534		trans-eQTL
trans-eQTL.hs37	Zm00001d011913		trans-eQTL
trans-eQTL.hs37	Zm00001d045755		trans-eQTL
trans-eQTL.hs37	Zm00001d053782		trans-eQTL
trans-eQTL.hs37	Zm00001d052312		trans-eQTL
trans-eQTL.hs37	Zm00001d049734		trans-eQTL
trans-eQTL.hs37	Zm00001d002274		trans-eQTL
trans-eQTL.hs37	Zm00001d010572		trans-eQTL
trans-eQTL.hs37	Zm00001d028905		trans-eQTL
trans-eQTL.hs37	Zm00001d023208		trans-eQTL
trans-eQTL.hs37	Zm00001d027748		trans-eQTL
trans-eQTL.hs37	Zm00001d008604		trans-eQTL
trans-eQTL.hs37	Zm00001d042505		trans-eQTL
trans-eQTL.hs37	Zm00001d011580		trans-eQTL
trans-eQTL.hs37	Zm00001d021024		trans-eQTL
trans-eQTL.hs37	Zm00001d042393		trans-eQTL
trans-eQTL.hs37	Zm00001d043945		trans-eQTL
trans-eQTL.hs37	Zm00001d048430		trans-eQTL
trans-eQTL.hs37	Zm00001d051871		trans-eQTL
trans-eQTL.hs37	Zm00001d051761		trans-eQTL
trans-eQTL.hs37	Zm00001d034553		trans-eQTL
trans-eQTL.hs37	Zm00001d052075		trans-eQTL
trans-eQTL.hs37	Zm00001d052720		trans-eQTL
trans-eQTL.hs37	Zm00001d001978		trans-eQTL
trans-eQTL.hs37	Zm00001d027813		trans-eQTL
trans-eQTL.hs37	Zm00001d051044		trans-eQTL
trans-eQTL.hs37	Zm00001d040204		trans-eQTL
trans-eQTL.hs37	Zm00001d006084		trans-eQTL
trans-eQTL.hs37	Zm00001d018380		trans-eQTL
trans-eQTL.hs37	Zm00001d018099		trans-eQTL
trans-eQTL.hs37	Zm00001d050837		trans-eQTL
trans-eQTL.hs37	Zm00001d046277		trans-eQTL
trans-eQTL.hs37	Zm00001d000170		trans-eQTL
trans-eQTL.hs37	Zm00001d021878		trans-eQTL
trans-eQTL.hs37	Zm00001d020881		trans-eQTL
trans-eQTL.hs37	Zm00001d005687		trans-eQTL
trans-eQTL.hs37	Zm00001d037034		trans-eQTL
trans-eQTL.hs37	Zm00001d034422		trans-eQTL
trans-eQTL.hs37	Zm00001d009520		trans-eQTL
trans-eQTL.hs37	Zm00001d045896		trans-eQTL
trans-eQTL.hs37	Zm00001d022421		trans-eQTL
trans-eQTL.hs37	Zm00001d011953		trans-eQTL
trans-eQTL.hs37	Zm00001d029328		trans-eQTL
trans-eQTL.hs37	Zm00001d016364		trans-eQTL
trans-eQTL.hs37	Zm00001d009572		trans-eQTL
trans-eQTL.hs37	Zm00001d021438		trans-eQTL
trans-eQTL.hs37	Zm00001d043223		trans-eQTL
trans-eQTL.hs37	Zm00001d017617		trans-eQTL
trans-eQTL.hs37	Zm00001d047960		trans-eQTL
trans-eQTL.hs37	Zm00001d045387		trans-eQTL
trans-eQTL.hs37	Zm00001d010209		trans-eQTL
trans-eQTL.hs37	Zm00001d045551		trans-eQTL
trans-eQTL.hs37	Zm00001d028481		trans-eQTL
trans-eQTL.hs37	Zm00001d044232		trans-eQTL
trans-eQTL.hs37	Zm00001d012611		trans-eQTL
trans-eQTL.hs37	Zm00001d032972		trans-eQTL
trans-eQTL.hs37	Zm00001d020225		trans-eQTL
trans-eQTL.hs37	Zm00001d005109		trans-eQTL
trans-eQTL.hs37	Zm00001d043838		trans-eQTL
trans-eQTL.hs37	Zm00001d025111		trans-eQTL
trans-eQTL.hs37	Zm00001d050219		trans-eQTL
trans-eQTL.hs37	Zm00001d008189		trans-eQTL
trans-eQTL.hs37	Zm00001d045804		trans-eQTL
trans-eQTL.hs37	Zm00001d021838		trans-eQTL
trans-eQTL.hs37	Zm00001d020688		trans-eQTL
trans-eQTL.hs38	Zm00001d018857		trans-eQTL
trans-eQTL.hs38	Zm00001d017568		trans-eQTL
trans-eQTL.hs38	Zm00001d014895		trans-eQTL
trans-eQTL.hs38	Zm00001d033984		trans-eQTL
trans-eQTL.hs38	Zm00001d026329		trans-eQTL
trans-eQTL.hs38	Zm00001d031849		trans-eQTL
trans-eQTL.hs38	Zm00001d015837		trans-eQTL
trans-eQTL.hs38	Zm00001d021803		trans-eQTL
trans-eQTL.hs38	Zm00001d029416		trans-eQTL
trans-eQTL.hs38	Zm00001d034733		trans-eQTL
trans-eQTL.hs38	Zm00001d051998		trans-eQTL
trans-eQTL.hs38	Zm00001d038775		trans-eQTL
trans-eQTL.hs38	Zm00001d049155		trans-eQTL
trans-eQTL.hs38	Zm00001d044649		trans-eQTL
trans-eQTL.hs38	Zm00001d038290		trans-eQTL
trans-eQTL.hs38	Zm00001d049191		trans-eQTL
trans-eQTL.hs38	Zm00001d018450		trans-eQTL
trans-eQTL.hs38	Zm00001d036418		trans-eQTL
trans-eQTL.hs38	Zm00001d020669		trans-eQTL
trans-eQTL.hs38	Zm00001d009580		trans-eQTL
trans-eQTL.hs38	Zm00001d046396		trans-eQTL
trans-eQTL.hs38	Zm00001d048835		trans-eQTL
trans-eQTL.hs38	Zm00001d036738		trans-eQTL
trans-eQTL.hs38	Zm00001d019988		trans-eQTL
trans-eQTL.hs38	Zm00001d006684		trans-eQTL
trans-eQTL.hs38	Zm00001d002166		trans-eQTL
trans-eQTL.hs38	Zm00001d007225		trans-eQTL
trans-eQTL.hs38	Zm00001d032385		trans-eQTL
trans-eQTL.hs38	Zm00001d026689		trans-eQTL
trans-eQTL.hs38	Zm00001d033682		trans-eQTL
trans-eQTL.hs38	Zm00001d026573		trans-eQTL
trans-eQTL.hs38	Zm00001d029652		trans-eQTL
trans-eQTL.hs38	Zm00001d029988		trans-eQTL
trans-eQTL.hs38	Zm00001d030217		trans-eQTL
trans-eQTL.hs38	Zm00001d043842		trans-eQTL
trans-eQTL.hs38	Zm00001d017036		trans-eQTL
trans-eQTL.hs38	Zm00001d043303		trans-eQTL
trans-eQTL.hs38	Zm00001d034919		trans-eQTL
trans-eQTL.hs38	Zm00001d002145		trans-eQTL
trans-eQTL.hs38	Zm00001d041880		trans-eQTL
trans-eQTL.hs38	Zm00001d017607		trans-eQTL
trans-eQTL.hs38	Zm00001d053801		trans-eQTL
trans-eQTL.hs38	Zm00001d010190		trans-eQTL
trans-eQTL.hs38	Zm00001d000124		trans-eQTL
trans-eQTL.hs38	Zm00001d002601		trans-eQTL
trans-eQTL.hs38	Zm00001d033370		trans-eQTL
trans-eQTL.hs38	Zm00001d033669		trans-eQTL
trans-eQTL.hs38	Zm00001d017029		trans-eQTL
trans-eQTL.hs38	Zm00001d043511		trans-eQTL
trans-eQTL.hs38	Zm00001d053798		trans-eQTL
trans-eQTL.hs38	Zm00001d049457		trans-eQTL
trans-eQTL.hs38	Zm00001d030859		trans-eQTL
trans-eQTL.hs38	Zm00001d008739		trans-eQTL
trans-eQTL.hs38	Zm00001d037279		trans-eQTL
trans-eQTL.hs38	Zm00001d051879		trans-eQTL
trans-eQTL.hs38	Zm00001d052157		trans-eQTL
trans-eQTL.hs38	Zm00001d052354		trans-eQTL
trans-eQTL.hs38	Zm00001d000005		trans-eQTL
trans-eQTL.hs38	Zm00001d033475		trans-eQTL
trans-eQTL.hs38	Zm00001d006521		trans-eQTL
trans-eQTL.hs38	Zm00001d045482		trans-eQTL
trans-eQTL.hs38	Zm00001d017525		trans-eQTL
trans-eQTL.hs38	Zm00001d020206		trans-eQTL
trans-eQTL.hs38	Zm00001d054089		trans-eQTL
trans-eQTL.hs38	Zm00001d047995		trans-eQTL
trans-eQTL.hs38	Zm00001d031764		trans-eQTL
trans-eQTL.hs38	Zm00001d050925		trans-eQTL
trans-eQTL.hs38	Zm00001d029242		trans-eQTL
trans-eQTL.hs38	Zm00001d026362		trans-eQTL
trans-eQTL.hs38	Zm00001d002089		trans-eQTL
trans-eQTL.hs38	Zm00001d003166		trans-eQTL
trans-eQTL.hs38	Zm00001d014583		trans-eQTL
trans-eQTL.hs38	Zm00001d042842		trans-eQTL
trans-eQTL.hs38	Zm00001d042367		trans-eQTL
trans-eQTL.hs38	Zm00001d014036		trans-eQTL
trans-eQTL.hs38	Zm00001d019195		trans-eQTL
trans-eQTL.hs38	Zm00001d021142		trans-eQTL
trans-eQTL.hs38	Zm00001d007422		trans-eQTL
trans-eQTL.hs38	Zm00001d029649		trans-eQTL
trans-eQTL.hs38	Zm00001d026439		trans-eQTL
trans-eQTL.hs38	Zm00001d038121		trans-eQTL
trans-eQTL.hs38	Zm00001d001785		trans-eQTL
trans-eQTL.hs38	Zm00001d010852		trans-eQTL
trans-eQTL.hs38	Zm00001d011119		trans-eQTL
trans-eQTL.hs38	Zm00001d041186		trans-eQTL
trans-eQTL.hs38	Zm00001d016854		trans-eQTL
trans-eQTL.hs38	Zm00001d004091		trans-eQTL
trans-eQTL.hs38	Zm00001d012815		trans-eQTL
trans-eQTL.hs38	Zm00001d044188		trans-eQTL
trans-eQTL.hs38	Zm00001d047913		trans-eQTL
trans-eQTL.hs38	Zm00001d025236		trans-eQTL
trans-eQTL.hs38	Zm00001d008907		trans-eQTL
trans-eQTL.hs38	Zm00001d007966		trans-eQTL
trans-eQTL.hs38	Zm00001d008549		trans-eQTL
trans-eQTL.hs38	Zm00001d029206		trans-eQTL
trans-eQTL.hs38	Zm00001d022554		trans-eQTL
trans-eQTL.hs38	Zm00001d041067		trans-eQTL
trans-eQTL.hs38	Zm00001d021828		trans-eQTL
trans-eQTL.hs38	Zm00001d003624		trans-eQTL
trans-eQTL.hs38	Zm00001d041088		trans-eQTL
trans-eQTL.hs38	Zm00001d006246		trans-eQTL
trans-eQTL.hs38	Zm00001d019432		trans-eQTL
trans-eQTL.hs38	Zm00001d025893		trans-eQTL
trans-eQTL.hs38	Zm00001d028438		trans-eQTL
trans-eQTL.hs38	Zm00001d023957		trans-eQTL
trans-eQTL.hs38	Zm00001d011445		trans-eQTL
trans-eQTL.hs38	Zm00001d038988		trans-eQTL
trans-eQTL.hs38	Zm00001d021903		trans-eQTL
trans-eQTL.hs38	Zm00001d041220		trans-eQTL
trans-eQTL.hs38	Zm00001d036431		trans-eQTL
trans-eQTL.hs38	Zm00001d002323		trans-eQTL
trans-eQTL.hs38	Zm00001d022560		trans-eQTL
trans-eQTL.hs38	Zm00001d011411		trans-eQTL
trans-eQTL.hs38	Zm00001d053765		trans-eQTL
trans-eQTL.hs38	Zm00001d021516		trans-eQTL
trans-eQTL.hs38	Zm00001d009967		trans-eQTL
trans-eQTL.hs38	Zm00001d008567		trans-eQTL
trans-eQTL.hs38	Zm00001d011298		trans-eQTL
trans-eQTL.hs38	Zm00001d010672		trans-eQTL
trans-eQTL.hs38	Zm00001d035256		trans-eQTL
trans-eQTL.hs38	Zm00001d020292		trans-eQTL
trans-eQTL.hs38	Zm00001d048318		trans-eQTL
trans-eQTL.hs38	Zm00001d010056		trans-eQTL
trans-eQTL.hs38	Zm00001d023802		trans-eQTL
trans-eQTL.hs38	Zm00001d007907		trans-eQTL
trans-eQTL.hs38	Zm00001d005349		trans-eQTL
trans-eQTL.hs39	Zm00001d021815		trans-eQTL
trans-eQTL.hs39	Zm00001d044443		trans-eQTL
trans-eQTL.hs39	Zm00001d021197		trans-eQTL
trans-eQTL.hs39	Zm00001d053284		trans-eQTL
trans-eQTL.hs39	Zm00001d007754		trans-eQTL
trans-eQTL.hs39	Zm00001d003612		trans-eQTL
trans-eQTL.hs39	Zm00001d042450		trans-eQTL
trans-eQTL.hs39	Zm00001d006822		trans-eQTL
trans-eQTL.hs39	Zm00001d020549		trans-eQTL
trans-eQTL.hs39	Zm00001d011699		trans-eQTL
trans-eQTL.hs39	Zm00001d018119		trans-eQTL
trans-eQTL.hs39	Zm00001d043921		trans-eQTL
trans-eQTL.hs39	Zm00001d038529		trans-eQTL
trans-eQTL.hs39	Zm00001d033549		trans-eQTL
trans-eQTL.hs39	Zm00001d043094		trans-eQTL
trans-eQTL.hs39	Zm00001d052148		trans-eQTL
trans-eQTL.hs39	Zm00001d034954		trans-eQTL
trans-eQTL.hs39	Zm00001d021343		trans-eQTL
trans-eQTL.hs39	Zm00001d051572		trans-eQTL
trans-eQTL.hs39	Zm00001d009103		trans-eQTL
trans-eQTL.hs39	Zm00001d011352		trans-eQTL
trans-eQTL.hs39	Zm00001d031317		trans-eQTL
trans-eQTL.hs39	Zm00001d014861		trans-eQTL
trans-eQTL.hs39	Zm00001d031720		trans-eQTL
trans-eQTL.hs39	Zm00001d048620		trans-eQTL
trans-eQTL.hs39	Zm00001d004744		trans-eQTL
trans-eQTL.hs39	Zm00001d033912		trans-eQTL
trans-eQTL.hs39	Zm00001d005546		trans-eQTL
trans-eQTL.hs39	Zm00001d037194		trans-eQTL
trans-eQTL.hs39	Zm00001d044388		trans-eQTL
trans-eQTL.hs39	Zm00001d042050		trans-eQTL
trans-eQTL.hs39	Zm00001d030678		trans-eQTL
trans-eQTL.hs39	Zm00001d003033		trans-eQTL
trans-eQTL.hs39	Zm00001d052051		trans-eQTL
trans-eQTL.hs39	Zm00001d007782		trans-eQTL
trans-eQTL.hs39	Zm00001d017545		trans-eQTL
trans-eQTL.hs39	Zm00001d026590		trans-eQTL
trans-eQTL.hs39	Zm00001d032187		trans-eQTL
trans-eQTL.hs39	Zm00001d019515		trans-eQTL
trans-eQTL.hs39	Zm00001d020448		trans-eQTL
trans-eQTL.hs39	Zm00001d028186		trans-eQTL
trans-eQTL.hs39	Zm00001d014291		trans-eQTL
trans-eQTL.hs39	Zm00001d052660		trans-eQTL
trans-eQTL.hs39	Zm00001d052472		trans-eQTL
trans-eQTL.hs39	Zm00001d051302		trans-eQTL
trans-eQTL.hs39	Zm00001d041679		trans-eQTL
trans-eQTL.hs39	Zm00001d018019		trans-eQTL
trans-eQTL.hs39	Zm00001d002423		trans-eQTL
trans-eQTL.hs39	Zm00001d033764		trans-eQTL
trans-eQTL.hs39	Zm00001d032199		trans-eQTL
trans-eQTL.hs39	Zm00001d049545		trans-eQTL
trans-eQTL.hs39	Zm00001d036965		trans-eQTL
trans-eQTL.hs39	Zm00001d031253		trans-eQTL
trans-eQTL.hs39	Zm00001d030744		trans-eQTL
trans-eQTL.hs39	Zm00001d028299		trans-eQTL
trans-eQTL.hs39	Zm00001d046945		trans-eQTL
trans-eQTL.hs39	Zm00001d033495		trans-eQTL
trans-eQTL.hs40	Zm00001d048795		trans-eQTL
trans-eQTL.hs40	Zm00001d041829		trans-eQTL
trans-eQTL.hs40	Zm00001d004480		trans-eQTL
trans-eQTL.hs40	Zm00001d047060		trans-eQTL
trans-eQTL.hs40	Zm00001d002893		trans-eQTL
trans-eQTL.hs40	Zm00001d011789		trans-eQTL
trans-eQTL.hs40	Zm00001d008645		trans-eQTL
trans-eQTL.hs40	Zm00001d027854		trans-eQTL
trans-eQTL.hs40	Zm00001d007080		trans-eQTL
trans-eQTL.hs40	Zm00001d053830		trans-eQTL
trans-eQTL.hs40	Zm00001d024802		trans-eQTL
trans-eQTL.hs40	Zm00001d047401		trans-eQTL
trans-eQTL.hs40	Zm00001d028537		trans-eQTL
trans-eQTL.hs40	Zm00001d035981		trans-eQTL
trans-eQTL.hs40	Zm00001d047788		trans-eQTL
trans-eQTL.hs40	Zm00001d031289		trans-eQTL
trans-eQTL.hs40	Zm00001d051611		trans-eQTL
trans-eQTL.hs40	Zm00001d048799		trans-eQTL
trans-eQTL.hs40	Zm00001d016891		trans-eQTL
trans-eQTL.hs40	Zm00001d037270		trans-eQTL
trans-eQTL.hs40	Zm00001d009020		trans-eQTL
trans-eQTL.hs40	Zm00001d044533		trans-eQTL
trans-eQTL.hs40	Zm00001d048720		trans-eQTL
trans-eQTL.hs40	Zm00001d019122		trans-eQTL
trans-eQTL.hs40	Zm00001d019280		trans-eQTL
trans-eQTL.hs41	Zm00001d011258		trans-eQTL
trans-eQTL.hs41	Zm00001d007152		trans-eQTL
trans-eQTL.hs41	Zm00001d051229		trans-eQTL
trans-eQTL.hs41	Zm00001d011742		trans-eQTL
trans-eQTL.hs41	Zm00001d023564		trans-eQTL
trans-eQTL.hs41	Zm00001d045002		trans-eQTL
trans-eQTL.hs41	Zm00001d051396		trans-eQTL
trans-eQTL.hs41	Zm00001d006257		trans-eQTL
trans-eQTL.hs41	Zm00001d026195		trans-eQTL
trans-eQTL.hs41	Zm00001d051052		trans-eQTL
trans-eQTL.hs41	Zm00001d047805		trans-eQTL
trans-eQTL.hs41	Zm00001d047426		trans-eQTL
trans-eQTL.hs41	Zm00001d052353		trans-eQTL
trans-eQTL.hs41	Zm00001d018625		trans-eQTL
trans-eQTL.hs41	Zm00001d042055		trans-eQTL
trans-eQTL.hs41	Zm00001d018642		trans-eQTL
trans-eQTL.hs41	Zm00001d046835		trans-eQTL
trans-eQTL.hs41	Zm00001d013984		trans-eQTL
trans-eQTL.hs41	Zm00001d047482		trans-eQTL
trans-eQTL.hs41	Zm00001d013828		trans-eQTL
trans-eQTL.hs41	Zm00001d030132		trans-eQTL
trans-eQTL.hs41	Zm00001d041229		trans-eQTL
trans-eQTL.hs41	Zm00001d034341		trans-eQTL
trans-eQTL.hs41	Zm00001d038194		trans-eQTL
trans-eQTL.hs41	Zm00001d011997		trans-eQTL
trans-eQTL.hs41	Zm00001d014688		trans-eQTL
trans-eQTL.hs41	Zm00001d034468		trans-eQTL
trans-eQTL.hs41	Zm00001d040726		trans-eQTL
trans-eQTL.hs41	Zm00001d032470		trans-eQTL
trans-eQTL.hs41	Zm00001d042030		trans-eQTL
trans-eQTL.hs41	Zm00001d014019		trans-eQTL
trans-eQTL.hs41	Zm00001d032269		trans-eQTL
trans-eQTL.hs41	Zm00001d029435		trans-eQTL
trans-eQTL.hs41	Zm00001d003679		trans-eQTL
trans-eQTL.hs41	Zm00001d038107		trans-eQTL
trans-eQTL.hs41	Zm00001d032689		trans-eQTL
trans-eQTL.hs41	Zm00001d006046		trans-eQTL
trans-eQTL.hs41	Zm00001d027544		trans-eQTL
trans-eQTL.hs41	Zm00001d041953		trans-eQTL
trans-eQTL.hs41	Zm00001d028050		trans-eQTL
trans-eQTL.hs41	Zm00001d039185		trans-eQTL
trans-eQTL.hs41	Zm00001d011433		trans-eQTL
trans-eQTL.hs41	Zm00001d034298		trans-eQTL
trans-eQTL.hs41	Zm00001d025105		trans-eQTL
trans-eQTL.hs41	Zm00001d000150		trans-eQTL
trans-eQTL.hs41	Zm00001d017271		trans-eQTL
trans-eQTL.hs41	Zm00001d044330		trans-eQTL
trans-eQTL.hs41	Zm00001d052001		trans-eQTL
trans-eQTL.hs41	Zm00001d035235		trans-eQTL
trans-eQTL.hs41	Zm00001d041823		trans-eQTL
trans-eQTL.hs41	Zm00001d015985		trans-eQTL
trans-eQTL.hs41	Zm00001d031256		trans-eQTL
trans-eQTL.hs41	Zm00001d036201		trans-eQTL
trans-eQTL.hs41	Zm00001d006790		trans-eQTL
trans-eQTL.hs41	Zm00001d033992		trans-eQTL
trans-eQTL.hs41	Zm00001d048575		trans-eQTL
trans-eQTL.hs41	Zm00001d039380		trans-eQTL
trans-eQTL.hs41	Zm00001d048175		trans-eQTL
trans-eQTL.hs41	Zm00001d003382		trans-eQTL
trans-eQTL.hs41	Zm00001d028344		trans-eQTL
trans-eQTL.hs41	Zm00001d048891		trans-eQTL
trans-eQTL.hs41	Zm00001d039264		trans-eQTL
trans-eQTL.hs41	Zm00001d027711		trans-eQTL
trans-eQTL.hs41	Zm00001d033655		trans-eQTL
trans-eQTL.hs41	Zm00001d030381		trans-eQTL
trans-eQTL.hs41	Zm00001d015004		trans-eQTL
trans-eQTL.hs41	Zm00001d041983		trans-eQTL
trans-eQTL.hs41	Zm00001d011746		trans-eQTL
trans-eQTL.hs41	Zm00001d042355		trans-eQTL
trans-eQTL.hs41	Zm00001d039072		trans-eQTL
trans-eQTL.hs41	Zm00001d043776		trans-eQTL
trans-eQTL.hs41	Zm00001d037530		trans-eQTL
trans-eQTL.hs41	Zm00001d014598		trans-eQTL
trans-eQTL.hs41	Zm00001d009912		trans-eQTL
trans-eQTL.hs41	Zm00001d053412		trans-eQTL
trans-eQTL.hs41	Zm00001d021686		trans-eQTL
trans-eQTL.hs41	Zm00001d014021		trans-eQTL
trans-eQTL.hs42	Zm00001d053968		trans-eQTL
trans-eQTL.hs42	Zm00001d015437		trans-eQTL
trans-eQTL.hs42	Zm00001d015084		trans-eQTL
trans-eQTL.hs42	Zm00001d026515		trans-eQTL
trans-eQTL.hs42	Zm00001d011222		trans-eQTL
trans-eQTL.hs42	Zm00001d034689		trans-eQTL
trans-eQTL.hs42	Zm00001d042313		trans-eQTL
trans-eQTL.hs42	Zm00001d022537		trans-eQTL
trans-eQTL.hs42	Zm00001d028365		trans-eQTL
trans-eQTL.hs42	Zm00001d016170		trans-eQTL
trans-eQTL.hs42	Zm00001d028367		trans-eQTL
trans-eQTL.hs42	Zm00001d015060		trans-eQTL
trans-eQTL.hs42	Zm00001d030123		trans-eQTL
trans-eQTL.hs42	Zm00001d003924		trans-eQTL
trans-eQTL.hs42	Zm00001d028619		trans-eQTL
trans-eQTL.hs42	Zm00001d037109		trans-eQTL
trans-eQTL.hs42	Zm00001d040342		trans-eQTL
trans-eQTL.hs42	Zm00001d007807		trans-eQTL
trans-eQTL.hs42	Zm00001d008982		trans-eQTL
trans-eQTL.hs42	Zm00001d009717		trans-eQTL
trans-eQTL.hs42	Zm00001d021979		trans-eQTL
trans-eQTL.hs42	Zm00001d013444		trans-eQTL
trans-eQTL.hs42	Zm00001d007197		trans-eQTL
trans-eQTL.hs42	Zm00001d002272		trans-eQTL
trans-eQTL.hs42	Zm00001d042270		trans-eQTL
trans-eQTL.hs42	Zm00001d018144		trans-eQTL
trans-eQTL.hs42	Zm00001d022306		trans-eQTL
trans-eQTL.hs42	Zm00001d025998		trans-eQTL
trans-eQTL.hs42	Zm00001d044874		trans-eQTL
trans-eQTL.hs42	Zm00001d022071		trans-eQTL
trans-eQTL.hs42	Zm00001d012033		trans-eQTL
trans-eQTL.hs42	Zm00001d034887		trans-eQTL
trans-eQTL.hs42	Zm00001d039971		trans-eQTL
trans-eQTL.hs42	Zm00001d027872		trans-eQTL
trans-eQTL.hs42	Zm00001d038158		trans-eQTL
trans-eQTL.hs42	Zm00001d042259		trans-eQTL
trans-eQTL.hs42	Zm00001d040061		trans-eQTL
trans-eQTL.hs42	Zm00001d044211		trans-eQTL
trans-eQTL.hs42	Zm00001d053308		trans-eQTL
trans-eQTL.hs42	Zm00001d030290		trans-eQTL
trans-eQTL.hs42	Zm00001d010585		trans-eQTL
trans-eQTL.hs42	Zm00001d029142		trans-eQTL
trans-eQTL.hs42	Zm00001d034640		trans-eQTL
trans-eQTL.hs42	Zm00001d002739		trans-eQTL
trans-eQTL.hs42	Zm00001d012307		trans-eQTL
trans-eQTL.hs42	Zm00001d039973		trans-eQTL
trans-eQTL.hs42	Zm00001d039007		trans-eQTL
trans-eQTL.hs42	Zm00001d036506		trans-eQTL
trans-eQTL.hs42	Zm00001d035737		trans-eQTL
trans-eQTL.hs42	Zm00001d050753		trans-eQTL
trans-eQTL.hs42	Zm00001d033028		trans-eQTL
trans-eQTL.hs42	Zm00001d009495		trans-eQTL
trans-eQTL.hs42	Zm00001d030652		trans-eQTL
trans-eQTL.hs42	Zm00001d010227		trans-eQTL
trans-eQTL.hs42	Zm00001d015407		trans-eQTL
trans-eQTL.hs42	Zm00001d002475		trans-eQTL
trans-eQTL.hs42	Zm00001d008596		trans-eQTL
trans-eQTL.hs42	Zm00001d015917		trans-eQTL
trans-eQTL.hs42	Zm00001d021031		trans-eQTL
trans-eQTL.hs42	Zm00001d005173		trans-eQTL
trans-eQTL.hs42	Zm00001d015557		trans-eQTL
trans-eQTL.hs42	Zm00001d049926		trans-eQTL
trans-eQTL.hs42	Zm00001d008517		trans-eQTL
trans-eQTL.hs42	Zm00001d003491		trans-eQTL
trans-eQTL.hs42	Zm00001d037519		trans-eQTL
trans-eQTL.hs42	Zm00001d002584		trans-eQTL
trans-eQTL.hs42	Zm00001d034383		trans-eQTL
trans-eQTL.hs42	Zm00001d002422		trans-eQTL
trans-eQTL.hs42	Zm00001d034423		trans-eQTL
trans-eQTL.hs43	Zm00001d031712		trans-eQTL
trans-eQTL.hs43	Zm00001d004477		trans-eQTL
trans-eQTL.hs43	Zm00001d020526		trans-eQTL
trans-eQTL.hs43	Zm00001d006717		trans-eQTL
trans-eQTL.hs43	Zm00001d038576		trans-eQTL
trans-eQTL.hs43	Zm00001d049554		trans-eQTL
trans-eQTL.hs43	Zm00001d034237		trans-eQTL
trans-eQTL.hs43	Zm00001d049800		trans-eQTL
