SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
BR162	endosperm27D	B73xMo17	27DAP	3	m54	TRUE	14883939	102
BR163	endosperm27D	Mo17xB73	27DAP	1	m55	TRUE	14936706	102
BR164	endosperm27D	Mo17xB73	27DAP	2	m55	TRUE	14553888	102
BR165	endosperm27D	Mo17xB73	27DAP	3	m55	TRUE	14840064	102
BR166	coleoptile	B73		1	m56	TRUE	12267403	102
BR167	coleoptile	B73		2	m56	TRUE	11485549	102
BR168	coleoptile	B73		3	m56	TRUE	12399486	102
BR169	coleoptile	Mo17		1	m57	TRUE	11947303	102
BR170	coleoptile	Mo17		2	m57	TRUE	12242354	102
BR171	coleoptile	Mo17		3	m57	TRUE	13259951	102
BR172	coleoptile	B73xMo17		1	m58	TRUE	12391702	102
BR173	coleoptile	B73xMo17		2	m58	TRUE	12048829	102
BR174	coleoptile	B73xMo17		3	m58	TRUE	12187226	102
BR175	radicle_root	B73		1	m59	TRUE	12295498	102
BR176	radicle_root	B73		2	m59	TRUE	11534982	102
BR177	radicle_root	B73		3	m59	TRUE	10646209	102
BR178	radicle_root	Mo17		1	m60	TRUE	12066875	102
BR179	radicle_root	Mo17		2	m60	TRUE	11661817	102
BR180	radicle_root	Mo17		3	m60	TRUE	10959894	102
BR181	radicle_root	B73xMo17		1	m61	TRUE	13122821	102
BR182	radicle_root	B73xMo17		2	m61	TRUE	12468832	102
BR183	radicle_root	B73xMo17		3	m61	TRUE	11587217	102
BR184	seed_imbibed	B73		1	m62	TRUE	16521544	102
BR187	seed_imbibed	Mo17		1	m63	TRUE	12018006	102
BR188	seed_imbibed	Mo17		2	m63	TRUE	19136137	102
BR191	seed_imbibed	B73xMo17		1	m64	TRUE	12528211	102
BR192	seed_imbibed	B73xMo17		2	m64	TRUE	16939295	102
BR193	seedling_leaf	B73	11DAS	1	m65	TRUE	12931365	102
BR194	seedling_leaf	B73	11DAS	2	m65	TRUE	12993398	102
BR195	seedling_leaf	B73	11DAS	3	m65	TRUE	12944343	102
BR196	seedling_leaf	Mo17	11DAS	1	m66	TRUE	13154046	102
BR197	seedling_leaf	Mo17	11DAS	2	m66	TRUE	14456660	102
BR198	seedling_leaf	Mo17	11DAS	3	m66	TRUE	12627543	102
BR199	seedling_leaf	B73xMo17	11DAS	1	m67	TRUE	13369929	102
BR200	seedling_leaf	B73xMo17	11DAS	2	m67	TRUE	12269095	102
BR201	seedling_leaf	B73xMo17	11DAS	3	m67	TRUE	16931135	102
BR202	seedling_root	B73	11DAS	1	m68	TRUE	14286923	102
BR203	seedling_root	B73	11DAS	2	m68	TRUE	13799806	102
BR204	seedling_root	B73	11DAS	3	m68	TRUE	12973928	102
BR206	seedling_root	Mo17	11DAS	1	m69	TRUE	11969669	102
BR208	seedling_root	B73xMo17	11DAS	1	m70	TRUE	14247885	102
BR209	seedling_root	B73xMo17	11DAS	2	m70	TRUE	12311137	102
BR211	seedling_meristem	B73	11DAS	1	m71	TRUE	15300678	102
BR212	seedling_meristem	B73	11DAS	2	m71	TRUE	13228641	102
BR213	seedling_meristem	B73	11DAS	3	m71	TRUE	14690786	102
BR214	seedling_meristem	Mo17	11DAS	1	m72	TRUE	17091762	102
BR215	seedling_meristem	Mo17	11DAS	2	m72	TRUE	14961784	102
BR216	seedling_meristem	Mo17	11DAS	3	m72	TRUE	14085672	102
BR217	seedling_meristem	B73xMo17	11DAS	1	m73	TRUE	15456137	102
BR218	seedling_meristem	B73xMo17	11DAS	2	m73	TRUE	14791193	102
BR219	seedling_meristem	B73xMo17	11DAS	3	m73	TRUE	13255400	102
BR227	seed_imbibed	Mo17		3	m63	TRUE	10606785	102
BR242	seed_imbibed	B73		3	m62	TRUE	18100445	102
BR243	seed_imbibed	B73		4	m62	TRUE	16539617	102
BR245	seed_imbibed	Mo17		4	m63	TRUE	15060983	102
