SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR910296	kernel	BY4960		1	m037	TRUE	29246025	180
SRR910317	kernel	BY804		1	m038	TRUE	36706913	180
SRR910318	kernel	BY807		1	m039	TRUE	37285701	180
SRR910319	kernel	BY809		1	m040	TRUE	41399942	180
SRR910336	kernel	BY813		1	m041	TRUE	48399853	180
SRR910338	kernel	BY815		1	m042	TRUE	39365289	180
SRR910357	kernel	BY855		1	m043	TRUE	43302987	180
SRR910387	kernel	BZN		1	m044	TRUE	35553368	180
SRR910389	kernel	CA47		1	m045	TRUE	37811509	180
SRR910390	kernel	CHANG3		1	m046	TRUE	42297485	180
SRR910392	kernel	CHENG698		1	m047	TRUE	47265994	180
SRR910414	kernel	CHUAN48-2		1	m048	TRUE	39323499	180
SRR910417	kernel	CI7		1	m049	TRUE	34285128	180
SRR910500	kernel	CIMBL1		1	m050	TRUE	40890988	180
SRR910501	kernel	CIMBL10		1	m051	TRUE	41828827	180
SRR910584	kernel	CIMBL100		1	m052	TRUE	41501442	180
SRR910585	kernel	CIMBL101		1	m053	TRUE	28134799	180
SRR910586	kernel	CIMBL102		1	m054	TRUE	32800963	180
SRR910645	kernel	CIMBL105		1	m055	TRUE	34395370	180
SRR910646	kernel	CIMBL106		1	m056	TRUE	29617451	180
SRR910647	kernel	CIMBL108		1	m057	TRUE	35423253	180
SRR910648	kernel	CIMBL109		1	m058	TRUE	33597127	180
SRR910713	kernel	CIMBL11		1	m059	TRUE	35400513	180
SRR910732	kernel	CIMBL111		1	m060	TRUE	34653283	180
SRR910733	kernel	CML470		1	m061	TRUE	31394300	180
SRR910734	kernel	CIMBL113		1	m062	TRUE	38618967	180
SRR910755	kernel	CML479		1	m063	TRUE	43130805	180
SRR910756	kernel	CIMBL114		1	m064	TRUE	39252616	180
SRR910757	kernel	CML480		1	m065	TRUE	47377486	180
SRR910758	kernel	CML486		1	m066	TRUE	41536090	180
SRR910782	kernel	CML493		1	m067	TRUE	40478195	180
SRR910783	kernel	CML496		1	m068	TRUE	34043301	180
SRR910784	kernel	CIMBL115		1	m069	TRUE	33167872	180
SRR910785	kernel	CIMBL116		1	m070	TRUE	43381539	180
SRR910786	kernel	CML50		1	m071	TRUE	41470692	180
SRR910810	kernel	CIMBL119		1	m072	TRUE	37289131	180
SRR910811	kernel	CML69		1	m073	TRUE	35665365	180
SRR910816	kernel	CIMBL12		1	m074	TRUE	40712184	180
SRR910817	kernel	D863F		1	m075	TRUE	45288459	180
SRR910818	kernel	CIMBL120		1	m076	TRUE	38200136	180
SRR910819	kernel	DAN3130		1	m077	TRUE	34769804	180
SRR910843	kernel	CIMBL121		1	m078	TRUE	37659761	180
SRR910844	kernel	DAN340		1	m079	TRUE	30088230	180
SRR910846	kernel	CIMBL122		1	m080	TRUE	38652395	180
SRR910847	kernel	DAN360		1	m081	TRUE	35677608	180
SRR910848	kernel	CIMBL123		1	m082	TRUE	42904043	180
SRR910869	kernel	DAN4245		1	m083	TRUE	42511503	180
SRR910870	kernel	CIMBL124		1	m084	TRUE	33244101	180
SRR910871	kernel	DAN599		1	m085	TRUE	30221356	180
SRR910872	kernel	CIMBL125		1	m086	TRUE	37485735	180
SRR910873	kernel	CIMBL127		1	m087	TRUE	41269962	180
SRR910874	kernel	DH3732		1	m088	TRUE	37552415	180
SRR910898	kernel	CIMBL129		1	m089	TRUE	42741740	180
SRR910899	kernel	DONG237		1	m090	TRUE	37860346	180
SRR910900	kernel	CIMBL13		1	m091	TRUE	35058112	180
SRR910901	kernel	DONG46		1	m092	TRUE	27388249	180
SRR910902	kernel	CIMBL133		1	m093	TRUE	36287803	180
SRR910908	kernel	CIMBL137		1	m094	TRUE	32822902	180
SRR910909	kernel	EN25		1	m095	TRUE	35293817	180
SRR910910	kernel	CIMBL139		1	m096	TRUE	35301487	180
SRR910911	kernel	ES40		1	m097	TRUE	39493824	180
SRR910912	kernel	CIMBL140		1	m098	TRUE	36406399	180
SRR910971	kernel	FCD0602		1	m099	TRUE	26616255	180
SRR910972	kernel	CIMBL141		1	m100	TRUE	47367194	180
SRR910973	kernel	GEMS1		1	m101	TRUE	30721345	180
SRR911136	kernel	GEMS10		1	m102	TRUE	43618943	180
SRR911157	kernel	GEMS11		1	m103	TRUE	47519640	180
SRR911158	kernel	CIMBL142		1	m104	TRUE	40588008	180
SRR911159	kernel	GEMS13		1	m105	TRUE	24125775	180
SRR911186	kernel	CIMBL143		1	m106	TRUE	42855609	180
SRR911187	kernel	GEMS14		1	m107	TRUE	33272020	180
SRR911188	kernel	GEMS15		1	m108	TRUE	42526583	180
SRR911189	kernel	GEMS16		1	m109	TRUE	35360932	180
SRR911208	kernel	GEMS17		1	m110	TRUE	41008166	180
SRR911209	kernel	CIMBL144		1	m111	TRUE	37899642	180
SRR911210	kernel	GEMS18		1	m112	TRUE	35855926	180
SRR911220	kernel	GEMS19		1	m113	TRUE	36674832	180
SRR911221	kernel	CIMBL145		1	m114	TRUE	39281007	180
SRR911242	kernel	GEMS2		1	m115	TRUE	41924804	180
SRR911243	kernel	CIMBL147		1	m116	TRUE	41123427	180
SRR911244	kernel	GEMS20		1	m117	TRUE	36116277	180
SRR911245	kernel	CIMBL149		1	m118	TRUE	39577770	180
SRR911246	kernel	GEMS21		1	m119	TRUE	34362351	180
SRR911270	kernel	CIMBL15		1	m120	TRUE	39146236	180
SRR911271	kernel	GEMS23		1	m121	TRUE	37869090	180
SRR911272	kernel	CIMBL150		1	m122	TRUE	41994729	180
SRR911273	kernel	GEMS25		1	m123	TRUE	26669159	180
SRR911296	kernel	GEMS28		1	m124	TRUE	49627016	180
SRR911297	kernel	CIMBL151		1	m125	TRUE	39655999	180
SRR911298	kernel	GEMS29		1	m126	TRUE	30269305	180
SRR911562	kernel	CIMBL152		1	m127	TRUE	45796137	180
SRR911626	kernel	CIMBL153		1	m128	TRUE	36487287	180
SRR911651	kernel	CIMBL156		1	m129	TRUE	34967771	180
SRR911653	kernel	CIMBL157		1	m130	TRUE	30613139	180
SRR911674	kernel	CIMBL16		1	m131	TRUE	35951015	180
SRR911695	kernel	CIMBL17		1	m132	TRUE	31104428	180
SRR911696	kernel	CIMBL18		1	m133	TRUE	41294360	180
SRR911720	kernel	CIMBL19		1	m134	TRUE	42650664	180
SRR911783	kernel	CIMBL2		1	m135	TRUE	37244913	180
SRR911787	kernel	CIMBL21		1	m136	TRUE	42480769	180
SRR911830	kernel	CIMBL22		1	m137	TRUE	32231859	180
SRR911831	kernel	CIMBL23		1	m138	TRUE	38300214	180
SRR911832	kernel	CIMBL25		1	m139	TRUE	36006788	180
SRR911882	kernel	CIMBL27		1	m140	TRUE	38383913	180
SRR911883	kernel	CIMBL28		1	m141	TRUE	33915980	180
SRR911912	kernel	CIMBL29		1	m142	TRUE	35571425	180
SRR911913	kernel	GEMS3		1	m143	TRUE	30939904	180
SRR911914	kernel	GEMS30		1	m144	TRUE	42712006	180
SRR911915	kernel	CIMBL3		1	m145	TRUE	46416109	180
SRR911936	kernel	CIMBL32		1	m146	TRUE	33509284	180
SRR911937	kernel	GEMS31		1	m147	TRUE	39876133	180
SRR911938	kernel	GEMS32		1	m148	TRUE	28615307	180
SRR911966	kernel	GEMS33		1	m149	TRUE	34491125	180
SRR911967	kernel	GEMS35		1	m150	TRUE	30609966	180
SRR911968	kernel	CIMBL38		1	m151	TRUE	38729428	180
SRR911973	kernel	GEMS36		1	m152	TRUE	28212164	180
SRR911974	kernel	CIMBL4		1	m153	TRUE	41071814	180
SRR911993	kernel	GEMS37		1	m154	TRUE	31548481	180
SRR911994	kernel	GEMS39		1	m155	TRUE	42793749	180
SRR911995	kernel	GEMS4		1	m156	TRUE	30193689	180
SRR912017	kernel	GEMS40		1	m157	TRUE	41065902	180
SRR912018	kernel	CIMBL40		1	m158	TRUE	43544215	180
SRR912020	kernel	GEMS41		1	m159	TRUE	40776808	180
SRR912045	kernel	CIMBL42		1	m160	TRUE	30254121	200
SRR912046	kernel	GEMS42		1	m161	TRUE	35364209	180
SRR912051	kernel	GEMS44		1	m162	TRUE	32137391	180
SRR912052	kernel	CIMBL43		1	m163	TRUE	31247733	180
SRR912053	kernel	GEMS46		1	m164	TRUE	40392882	180
SRR912075	kernel	GEMS48		1	m165	TRUE	23461622	180
SRR912077	kernel	GEMS49		1	m166	TRUE	35655790	180
SRR912079	kernel	GEMS5		1	m167	TRUE	45379863	180
SRR912101	kernel	GEMS50		1	m168	TRUE	37283870	180
SRR912102	kernel	CIMBL46		1	m169	TRUE	42022478	180
SRR912103	kernel	GEMS51		1	m170	TRUE	28713397	180
SRR912104	kernel	CIMBL47		1	m171	TRUE	40694322	180
SRR912106	kernel	GEMS54		1	m172	TRUE	38770954	180
SRR912107	kernel	CIMBL48		1	m173	TRUE	38487352	180
SRR912134	kernel	GEMS55		1	m174	TRUE	31887531	200
SRR912135	kernel	CIMBL49		1	m175	TRUE	41060788	180
SRR912136	kernel	CIMBL5		1	m176	TRUE	36816833	180
SRR912137	kernel	CIMBL50		1	m177	TRUE	38927252	180
SRR912138	kernel	GEMS56		1	m178	TRUE	36754028	180
SRR912159	kernel	CIMBL51		1	m179	TRUE	38191267	180
SRR912160	kernel	GEMS58		1	m180	TRUE	36038298	180
SRR912161	kernel	CIMBL52		1	m181	TRUE	35522476	180
SRR912162	kernel	GEMS59		1	m182	TRUE	30107588	200
SRR912163	kernel	CIMBL53		1	m183	TRUE	35160258	180
SRR912164	kernel	GEMS6		1	m184	TRUE	38213555	180
SRR912165	kernel	CIMBL54		1	m185	TRUE	35368275	180
SRR912224	kernel	GEMS60		1	m186	TRUE	35158075	180
SRR912236	kernel	GEMS61		1	m187	TRUE	39799588	180
SRR912238	kernel	GEMS62		1	m188	TRUE	24511246	180
SRR912265	kernel	GEMS63		1	m189	TRUE	31178380	180
SRR912266	kernel	GEMS64		1	m190	TRUE	41007043	180
SRR912267	kernel	GEMS65		1	m191	TRUE	40450915	180
SRR912287	kernel	LIAO5114		1	m192	TRUE	44793959	180
SRR912296	kernel	GEMS66		1	m193	TRUE	35707388	180
SRR912297	kernel	GEMS9		1	m194	TRUE	42557097	180
SRR912298	kernel	LIAO5262		1	m195	TRUE	35383867	180
SRR912299	kernel	GY1007		1	m196	TRUE	34878770	180
SRR912300	kernel	GY1032		1	m197	TRUE	33080363	180
SRR912301	kernel	LIAO5263		1	m198	TRUE	35971555	180
SRR912328	kernel	CIMBL55		1	m199	TRUE	35423011	180
SRR912329	kernel	GY386		1	m200	TRUE	35420083	180
SRR912330	kernel	LK11		1	m201	TRUE	28654585	180
SRR912331	kernel	CIMBL56		1	m202	TRUE	31656684	180
SRR912332	kernel	GY462		1	m203	TRUE	35601518	180
SRR912333	kernel	CIMBL58		1	m204	TRUE	38288267	180
SRR912334	kernel	GY798		1	m205	TRUE	42867767	180
SRR912335	kernel	LV28		1	m206	TRUE	34891751	180
SRR912336	kernel	CIMBL59		1	m207	TRUE	32432166	180
SRR912357	kernel	GY923		1	m208	TRUE	37965731	180
SRR912358	kernel	CIMBL6		1	m209	TRUE	32959781	180
SRR912364	kernel	LX9801		1	m210	TRUE	35576622	180
SRR912365	kernel	HTH-17		1	m211	TRUE	30688128	180
SRR912366	kernel	CIMBL60		1	m212	TRUE	40345625	180
SRR912367	kernel	LXN		1	m213	TRUE	32564022	180
SRR912394	kernel	HUA83-2		1	m214	TRUE	38329887	180
SRR912395	kernel	CIMBL62		1	m215	TRUE	38262074	180
SRR912396	kernel	HYS		1	m216	TRUE	35293523	180
SRR912397	kernel	LY042		1	m217	TRUE	42405502	180
SRR912398	kernel	CIMBL63		1	m218	TRUE	28699262	180
SRR912399	kernel	CIMBL66		1	m219	TRUE	31174837	180
SRR912400	kernel	HZS		1	m220	TRUE	32862222	180
SRR912401	kernel	M153		1	m221	TRUE	41567959	180
SRR912402	kernel	CIMBL68		1	m222	TRUE	37375469	180
SRR912403	kernel	IRF314		1	m223	TRUE	41546546	180
SRR912404	kernel	CIMBL69		1	m224	TRUE	37874008	180
SRR912428	kernel	M97		1	m225	TRUE	31747782	200
SRR912429	kernel	J4112		1	m226	TRUE	29923372	180
SRR912430	kernel	CIMBL7		1	m227	TRUE	33649708	180
SRR912431	kernel	JH59		1	m228	TRUE	37915491	180
SRR912432	kernel	CIMBL70		1	m229	TRUE	44852938	180
SRR912433	kernel	MO113		1	m230	TRUE	34101420	180
SRR912434	kernel	JH96C		1	m231	TRUE	28623921	180
SRR912435	kernel	CIMBL71		1	m232	TRUE	42439422	180
SRR912456	kernel	MO17		1	m233	TRUE	40912672	180
SRR912457	kernel	JI63		1	m234	TRUE	46858167	180
SRR912458	kernel	CIMBL74		1	m235	TRUE	36984031	180
SRR912460	kernel	CIMBL75		1	m236	TRUE	36633254	180
SRR912461	kernel	JI842		1	m237	TRUE	31724529	180
SRR912462	kernel	NAN21-3		1	m238	TRUE	33976207	180
SRR912463	kernel	CIMBL77		1	m239	TRUE	40820000	180
SRR912464	kernel	JI846		1	m240	TRUE	26485498	180
SRR912466	kernel	P178		1	m241	TRUE	37576016	180
SRR912467	kernel	CIMBL79		1	m242	TRUE	47511770	180
SRR912468	kernel	JI853		1	m243	TRUE	37731771	180
SRR912514	kernel	Q1261		1	m244	TRUE	39423588	180
SRR912531	kernel	CIMBL81		1	m245	TRUE	44599744	180
SRR912532	kernel	CIMBL82		1	m246	TRUE	35322817	180
SRR912537	kernel	QI205		1	m247	TRUE	33867172	180
SRR912538	kernel	CIMBL83		1	m248	TRUE	32962163	200
SRR912539	kernel	R15		1	m249	TRUE	36890759	180
SRR912540	kernel	CIMBL84		1	m250	TRUE	31351014	180
SRR912542	kernel	R15X1141		1	m251	TRUE	38205678	180
SRR912543	kernel	JIAO51		1	m252	TRUE	35538106	180
SRR912567	kernel	JY01		1	m253	TRUE	37842642	180
SRR912569	kernel	RY713		1	m254	TRUE	37759556	180
SRR912570	kernel	CIMBL86		1	m255	TRUE	43694281	180
SRR912571	kernel	K10		1	m256	TRUE	33508353	180
SRR912572	kernel	CIMBL87		1	m257	TRUE	43283621	180
SRR912573	kernel	RY729		1	m258	TRUE	36332159	180
SRR912574	kernel	CIMBL88		1	m259	TRUE	33597309	180
SRR912575	kernel	K12		1	m260	TRUE	29699565	180
SRR912576	kernel	CIMBL89		1	m261	TRUE	24556275	180
SRR912597	kernel	K14		1	m262	TRUE	41330163	180
SRR912598	kernel	S22		1	m263	TRUE	42906368	180
SRR912599	kernel	CIMBL9		1	m264	TRUE	36966953	180
SRR912601	kernel	K22		1	m265	TRUE	35532312	180
SRR912602	kernel	CIMBL90		1	m266	TRUE	39706076	180
SRR912630	kernel	CIMBL91		1	m267	TRUE	63702151	180
SRR912631	kernel	L3180		1	m268	TRUE	39945535	180
SRR912632	kernel	S37		1	m269	TRUE	48968403	180
SRR912634	kernel	CIMBL92		1	m270	TRUE	44862923	180
SRR912635	kernel	LG001		1	m271	TRUE	34958652	180
SRR912636	kernel	CIMBL93		1	m272	TRUE	36090024	180
SRR912637	kernel	SC55		1	m273	TRUE	33129559	180
SRR912638	kernel	LIAO138		1	m274	TRUE	25104991	180
SRR912639	kernel	CIMBL94		1	m275	TRUE	30890624	180
SRR912641	kernel	SHEN5003		1	m276	TRUE	32095695	180
SRR912642	kernel	LIAO159		1	m277	TRUE	32041841	180
SRR912643	kernel	CIMBL95		1	m278	TRUE	23539037	180
SRR912671	kernel	SI273		1	m279	TRUE	38362835	180
SRR912672	kernel	CIMBL96		1	m280	TRUE	29151071	180
SRR912674	kernel	CIMBL98		1	m281	TRUE	41958391	180
SRR912675	kernel	SI434		1	m282	TRUE	31939984	180
SRR912676	kernel	CML324		1	m283	TRUE	31852810	180
SRR912677	kernel	CIMBL99		1	m284	TRUE	43711423	180
SRR912678	kernel	SI446		1	m285	TRUE	26478594	180
SRR912679	kernel	CML325		1	m286	TRUE	40689682	200
SRR912680	kernel	CML114		1	m287	TRUE	37718943	180
SRR912681	kernel	CML327		1	m288	TRUE	40672130	180
SRR912682	kernel	CML115		1	m289	TRUE	33095764	180
SRR912741	kernel	SW92E114		1	m290	TRUE	37449877	180
SRR912742	kernel	CML116		1	m291	TRUE	41963204	180
SRR912743	kernel	CML338		1	m292	TRUE	35603259	180
SRR912744	kernel	SY1032		1	m293	TRUE	40479336	180
SRR912745	kernel	CML118		1	m294	TRUE	41810039	180
SRR912746	kernel	CML360		1	m295	TRUE	45063798	180
SRR912747	kernel	CML121		1	m296	TRUE	35425204	180
SRR912748	kernel	SY1035		1	m297	TRUE	30052308	180
SRR912749	kernel	CML361		1	m298	TRUE	42629050	180
SRR912750	kernel	CML122		1	m299	TRUE	43103232	180
SRR912751	kernel	SY1039		1	m300	TRUE	31801968	180
SRR912752	kernel	CML130		1	m301	TRUE	37948764	180
SRR912753	kernel	CML411		1	m302	TRUE	35512195	180
SRR912754	kernel	CML134		1	m303	TRUE	35631324	180
SRR912755	kernel	CML415		1	m304	TRUE	37563614	180
SRR912760	kernel	SY1052		1	m305	TRUE	33844210	180
SRR912761	kernel	CML139		1	m306	TRUE	25818402	180
SRR912782	kernel	CML422		1	m307	TRUE	40055559	180
SRR912783	kernel	CML162		1	m308	TRUE	41311650	180
SRR912784	kernel	SY1128		1	m309	TRUE	34544749	180
SRR912785	kernel	CML423		1	m310	TRUE	26209901	180
SRR912786	kernel	CML163		1	m311	TRUE	31701931	180
SRR912787	kernel	SY3073		1	m312	TRUE	40421196	180
SRR912788	kernel	CML426		1	m313	TRUE	33162391	180
SRR912789	kernel	CML165		1	m314	TRUE	31501649	180
SRR912795	kernel	TIAN77		1	m315	TRUE	39254846	180
SRR912796	kernel	CML431		1	m316	TRUE	34498574	180
SRR912800	kernel	CML169		1	m317	TRUE	39885687	180
SRR912821	kernel	TIE7922		1	m318	TRUE	35135930	180
SRR912822	kernel	CML170		1	m319	TRUE	24188425	180
SRR912823	kernel	CML432		1	m320	TRUE	35321704	180
SRR912824	kernel	CML171		1	m321	TRUE	44051564	180
SRR912825	kernel	CML433		1	m322	TRUE	37069518	180
SRR912826	kernel	CML172		1	m323	TRUE	22536474	180
SRR912827	kernel	TY1		1	m324	TRUE	40589087	180
SRR912848	kernel	CML454		1	m325	TRUE	31722766	180
SRR912849	kernel	CML189		1	m326	TRUE	39199466	180
SRR912850	kernel	TY11		1	m327	TRUE	38991117	180
SRR912851	kernel	CML191		1	m328	TRUE	37081296	180
SRR912852	kernel	TY2		1	m329	TRUE	40859576	180
SRR912853	kernel	CML192		1	m330	TRUE	38969610	180
SRR912854	kernel	Z2018F		1	m331	TRUE	41013938	180
SRR912855	kernel	CML20		1	m332	TRUE	34754781	180
SRR912856	kernel	TY3		1	m333	TRUE	38354283	180
SRR912875	kernel	CML290		1	m334	TRUE	40552647	180
SRR912876	kernel	ZAC546		1	m335	TRUE	35222975	180
SRR912877	kernel	TY4		1	m336	TRUE	35028176	180
SRR912878	kernel	CML298		1	m337	TRUE	31853565	180
SRR912879	kernel	ZB648		1	m338	TRUE	36878618	180
SRR912881	kernel	CML304		1	m339	TRUE	42695674	180
SRR912882	kernel	TY5		1	m340	TRUE	27248388	180
SRR912887	kernel	ZH68		1	m341	TRUE	30715946	180
SRR912888	kernel	CML31		1	m342	TRUE	32776695	180
SRR912889	kernel	TY6		1	m343	TRUE	36022481	180
SRR912891	kernel	CML32		1	m344	TRUE	31406017	180
SRR912892	kernel	ZHENG28		1	m345	TRUE	30557361	180
SRR912893	kernel	U8112		1	m346	TRUE	39906836	180
SRR912952	kernel	ZHENG29		1	m347	TRUE	37777890	180
SRR912954	kernel	CML323		1	m348	TRUE	37303565	180
SRR912955	kernel	W138		1	m349	TRUE	30702487	180
SRR912958	kernel	WH413		1	m350	TRUE	42767338	180
SRR912960	kernel	WU109		1	m351	TRUE	40583116	180
SRR912962	kernel	XI502		1	m352	TRUE	27205761	180
SRR912963	kernel	ZHENG30		1	m353	TRUE	34368428	180
SRR912964	kernel	XUN971		1	m354	TRUE	32502783	180
SRR912965	kernel	ZHENG32		1	m355	TRUE	30088546	180
SRR912983	kernel	XZ698		1	m356	TRUE	13266215	180
SRR912984	kernel	ZHENG35		1	m357	TRUE	28733338	180
SRR912985	kernel	YE478		1	m358	TRUE	32455177	180
SRR912986	kernel	YE515		1	m359	TRUE	40035954	180
SRR912987	kernel	ZHENG653		1	m360	TRUE	41712624	180
SRR913006	kernel	YE52106		1	m361	TRUE	36245188	180
SRR913008	kernel	ZHI41		1	m362	TRUE	24669933	180
SRR913009	kernel	YE8001		1	m363	TRUE	43262288	180
SRR913014	kernel	ZHONG69		1	m364	TRUE	36342340	180
SRR913015	kernel	YU374		1	m365	TRUE	37533373	180
SRR913016	kernel	ZONG31		1	m366	TRUE	38761945	180
SRR913040	kernel	ZZ01		1	m367	TRUE	34911221	180
SRR913041	kernel	ZZ03		1	m368	TRUE	32322667	180
